pair_id,pair_type,beta,Delta_policy,Delta_ref,u,sigmoid_beta_u,gradient_scale,near_zero,saturated
protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,local_corruption,0.05,0.014823831617832184,0.014823831617832184,0.0,0.5,0.025,True,False
protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,local_corruption,0.1,0.014823831617832184,0.014823831617832184,0.0,0.5,0.05,True,False
protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,local_corruption,0.2,0.014823831617832184,0.014823831617832184,0.0,0.5,0.1,True,False
protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,local_corruption,0.5,0.014823831617832184,0.014823831617832184,0.0,0.5,0.25,True,False
protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,local_corruption,1.0,0.014823831617832184,0.014823831617832184,0.0,0.5,0.5,True,False
protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,local_corruption,2.0,0.014823831617832184,0.014823831617832184,0.0,0.5,1.0,True,False
protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,local_corruption,5.0,0.014823831617832184,0.014823831617832184,0.0,0.5,2.5,True,False
protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,local_corruption,10.0,0.014823831617832184,0.014823831617832184,0.0,0.5,5.0,True,False
protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,local_corruption,0.05,0.003488503396511078,0.003488503396511078,0.0,0.5,0.025,True,False
protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,local_corruption,0.1,0.003488503396511078,0.003488503396511078,0.0,0.5,0.05,True,False
protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,local_corruption,0.2,0.003488503396511078,0.003488503396511078,0.0,0.5,0.1,True,False
protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,local_corruption,0.5,0.003488503396511078,0.003488503396511078,0.0,0.5,0.25,True,False
protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,local_corruption,1.0,0.003488503396511078,0.003488503396511078,0.0,0.5,0.5,True,False
protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,local_corruption,2.0,0.003488503396511078,0.003488503396511078,0.0,0.5,1.0,True,False
protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,local_corruption,5.0,0.003488503396511078,0.003488503396511078,0.0,0.5,2.5,True,False
protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,local_corruption,10.0,0.003488503396511078,0.003488503396511078,0.0,0.5,5.0,True,False
protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,local_corruption,0.05,0.021780893206596375,0.021780893206596375,0.0,0.5,0.025,True,False
protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,local_corruption,0.1,0.021780893206596375,0.021780893206596375,0.0,0.5,0.05,True,False
protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,local_corruption,0.2,0.021780893206596375,0.021780893206596375,0.0,0.5,0.1,True,False
protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,local_corruption,0.5,0.021780893206596375,0.021780893206596375,0.0,0.5,0.25,True,False
protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,local_corruption,1.0,0.021780893206596375,0.021780893206596375,0.0,0.5,0.5,True,False
protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,local_corruption,2.0,0.021780893206596375,0.021780893206596375,0.0,0.5,1.0,True,False
protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,local_corruption,5.0,0.021780893206596375,0.021780893206596375,0.0,0.5,2.5,True,False
protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,local_corruption,10.0,0.021780893206596375,0.021780893206596375,0.0,0.5,5.0,True,False
protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,local_corruption,0.05,-0.00940270721912384,-0.00940270721912384,0.0,0.5,0.025,True,False
protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,local_corruption,0.1,-0.00940270721912384,-0.00940270721912384,0.0,0.5,0.05,True,False
protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,local_corruption,0.2,-0.00940270721912384,-0.00940270721912384,0.0,0.5,0.1,True,False
protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,local_corruption,0.5,-0.00940270721912384,-0.00940270721912384,0.0,0.5,0.25,True,False
protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,local_corruption,1.0,-0.00940270721912384,-0.00940270721912384,0.0,0.5,0.5,True,False
protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,local_corruption,2.0,-0.00940270721912384,-0.00940270721912384,0.0,0.5,1.0,True,False
protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,local_corruption,5.0,-0.00940270721912384,-0.00940270721912384,0.0,0.5,2.5,True,False
protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,local_corruption,10.0,-0.00940270721912384,-0.00940270721912384,0.0,0.5,5.0,True,False
protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,local_corruption,0.05,0.01622651517391205,0.01622651517391205,0.0,0.5,0.025,True,False
protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,local_corruption,0.1,0.01622651517391205,0.01622651517391205,0.0,0.5,0.05,True,False
protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,local_corruption,0.2,0.01622651517391205,0.01622651517391205,0.0,0.5,0.1,True,False
protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,local_corruption,0.5,0.01622651517391205,0.01622651517391205,0.0,0.5,0.25,True,False
protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,local_corruption,1.0,0.01622651517391205,0.01622651517391205,0.0,0.5,0.5,True,False
protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,local_corruption,2.0,0.01622651517391205,0.01622651517391205,0.0,0.5,1.0,True,False
protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,local_corruption,5.0,0.01622651517391205,0.01622651517391205,0.0,0.5,2.5,True,False
protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,local_corruption,10.0,0.01622651517391205,0.01622651517391205,0.0,0.5,5.0,True,False
protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,local_corruption,0.05,-0.003856867551803589,-0.003856867551803589,0.0,0.5,0.025,True,False
protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,local_corruption,0.1,-0.003856867551803589,-0.003856867551803589,0.0,0.5,0.05,True,False
protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,local_corruption,0.2,-0.003856867551803589,-0.003856867551803589,0.0,0.5,0.1,True,False
protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,local_corruption,0.5,-0.003856867551803589,-0.003856867551803589,0.0,0.5,0.25,True,False
protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,local_corruption,1.0,-0.003856867551803589,-0.003856867551803589,0.0,0.5,0.5,True,False
protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,local_corruption,2.0,-0.003856867551803589,-0.003856867551803589,0.0,0.5,1.0,True,False
protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,local_corruption,5.0,-0.003856867551803589,-0.003856867551803589,0.0,0.5,2.5,True,False
protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,local_corruption,10.0,-0.003856867551803589,-0.003856867551803589,0.0,0.5,5.0,True,False
protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,local_corruption,0.05,0.023494437336921692,0.023494437336921692,0.0,0.5,0.025,True,False
protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,local_corruption,0.1,0.023494437336921692,0.023494437336921692,0.0,0.5,0.05,True,False
protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,local_corruption,0.2,0.023494437336921692,0.023494437336921692,0.0,0.5,0.1,True,False
protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,local_corruption,0.5,0.023494437336921692,0.023494437336921692,0.0,0.5,0.25,True,False
protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,local_corruption,1.0,0.023494437336921692,0.023494437336921692,0.0,0.5,0.5,True,False
protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,local_corruption,2.0,0.023494437336921692,0.023494437336921692,0.0,0.5,1.0,True,False
protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,local_corruption,5.0,0.023494437336921692,0.023494437336921692,0.0,0.5,2.5,True,False
protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,local_corruption,10.0,0.023494437336921692,0.023494437336921692,0.0,0.5,5.0,True,False
protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,local_corruption,0.05,0.016747571527957916,0.016747571527957916,0.0,0.5,0.025,True,False
protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,local_corruption,0.1,0.016747571527957916,0.016747571527957916,0.0,0.5,0.05,True,False
protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,local_corruption,0.2,0.016747571527957916,0.016747571527957916,0.0,0.5,0.1,True,False
protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,local_corruption,0.5,0.016747571527957916,0.016747571527957916,0.0,0.5,0.25,True,False
protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,local_corruption,1.0,0.016747571527957916,0.016747571527957916,0.0,0.5,0.5,True,False
protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,local_corruption,2.0,0.016747571527957916,0.016747571527957916,0.0,0.5,1.0,True,False
protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,local_corruption,5.0,0.016747571527957916,0.016747571527957916,0.0,0.5,2.5,True,False
protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,local_corruption,10.0,0.016747571527957916,0.016747571527957916,0.0,0.5,5.0,True,False
protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,local_corruption,0.05,0.02390124648809433,0.02390124648809433,0.0,0.5,0.025,True,False
protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,local_corruption,0.1,0.02390124648809433,0.02390124648809433,0.0,0.5,0.05,True,False
protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,local_corruption,0.2,0.02390124648809433,0.02390124648809433,0.0,0.5,0.1,True,False
protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,local_corruption,0.5,0.02390124648809433,0.02390124648809433,0.0,0.5,0.25,True,False
protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,local_corruption,1.0,0.02390124648809433,0.02390124648809433,0.0,0.5,0.5,True,False
protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,local_corruption,2.0,0.02390124648809433,0.02390124648809433,0.0,0.5,1.0,True,False
protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,local_corruption,5.0,0.02390124648809433,0.02390124648809433,0.0,0.5,2.5,True,False
protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,local_corruption,10.0,0.02390124648809433,0.02390124648809433,0.0,0.5,5.0,True,False
protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.05,0.10009658336639404,0.10009658336639404,0.0,0.5,0.025,True,False
protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.1,0.10009658336639404,0.10009658336639404,0.0,0.5,0.05,True,False
protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.2,0.10009658336639404,0.10009658336639404,0.0,0.5,0.1,True,False
protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.5,0.10009658336639404,0.10009658336639404,0.0,0.5,0.25,True,False
protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,gt_vs_medium_hard_rollout,1.0,0.10009658336639404,0.10009658336639404,0.0,0.5,0.5,True,False
protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,gt_vs_medium_hard_rollout,2.0,0.10009658336639404,0.10009658336639404,0.0,0.5,1.0,True,False
protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,gt_vs_medium_hard_rollout,5.0,0.10009658336639404,0.10009658336639404,0.0,0.5,2.5,True,False
protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,gt_vs_medium_hard_rollout,10.0,0.10009658336639404,0.10009658336639404,0.0,0.5,5.0,True,False
protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,gt_vs_medium_hard_rollout,0.05,0.0660821795463562,0.0660821795463562,0.0,0.5,0.025,True,False
protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,gt_vs_medium_hard_rollout,0.1,0.0660821795463562,0.0660821795463562,0.0,0.5,0.05,True,False
protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,gt_vs_medium_hard_rollout,0.2,0.0660821795463562,0.0660821795463562,0.0,0.5,0.1,True,False
protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,gt_vs_medium_hard_rollout,0.5,0.0660821795463562,0.0660821795463562,0.0,0.5,0.25,True,False
protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,gt_vs_medium_hard_rollout,1.0,0.0660821795463562,0.0660821795463562,0.0,0.5,0.5,True,False
protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,gt_vs_medium_hard_rollout,2.0,0.0660821795463562,0.0660821795463562,0.0,0.5,1.0,True,False
protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,gt_vs_medium_hard_rollout,5.0,0.0660821795463562,0.0660821795463562,0.0,0.5,2.5,True,False
protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,gt_vs_medium_hard_rollout,10.0,0.0660821795463562,0.0660821795463562,0.0,0.5,5.0,True,False
protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,gt_vs_medium_hard_rollout,0.05,0.04315667599439621,0.04315667599439621,0.0,0.5,0.025,True,False
protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,gt_vs_medium_hard_rollout,0.1,0.04315667599439621,0.04315667599439621,0.0,0.5,0.05,True,False
protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,gt_vs_medium_hard_rollout,0.2,0.04315667599439621,0.04315667599439621,0.0,0.5,0.1,True,False
protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,gt_vs_medium_hard_rollout,0.5,0.04315667599439621,0.04315667599439621,0.0,0.5,0.25,True,False
protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,gt_vs_medium_hard_rollout,1.0,0.04315667599439621,0.04315667599439621,0.0,0.5,0.5,True,False
protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,gt_vs_medium_hard_rollout,2.0,0.04315667599439621,0.04315667599439621,0.0,0.5,1.0,True,False
protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,gt_vs_medium_hard_rollout,5.0,0.04315667599439621,0.04315667599439621,0.0,0.5,2.5,True,False
protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,gt_vs_medium_hard_rollout,10.0,0.04315667599439621,0.04315667599439621,0.0,0.5,5.0,True,False
protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,0.05,0.08167500793933868,0.08167500793933868,0.0,0.5,0.025,True,False
protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,0.1,0.08167500793933868,0.08167500793933868,0.0,0.5,0.05,True,False
protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,0.2,0.08167500793933868,0.08167500793933868,0.0,0.5,0.1,True,False
protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,0.5,0.08167500793933868,0.08167500793933868,0.0,0.5,0.25,True,False
protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,1.0,0.08167500793933868,0.08167500793933868,0.0,0.5,0.5,True,False
protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,2.0,0.08167500793933868,0.08167500793933868,0.0,0.5,1.0,True,False
protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,5.0,0.08167500793933868,0.08167500793933868,0.0,0.5,2.5,True,False
protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,10.0,0.08167500793933868,0.08167500793933868,0.0,0.5,5.0,True,False
protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,0.05,0.07380025833845139,0.07380025833845139,0.0,0.5,0.025,True,False
protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,0.1,0.07380025833845139,0.07380025833845139,0.0,0.5,0.05,True,False
protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,0.2,0.07380025833845139,0.07380025833845139,0.0,0.5,0.1,True,False
protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,0.5,0.07380025833845139,0.07380025833845139,0.0,0.5,0.25,True,False
protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,1.0,0.07380025833845139,0.07380025833845139,0.0,0.5,0.5,True,False
protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,2.0,0.07380025833845139,0.07380025833845139,0.0,0.5,1.0,True,False
protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,5.0,0.07380025833845139,0.07380025833845139,0.0,0.5,2.5,True,False
protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,gt_vs_medium_hard_rollout,10.0,0.07380025833845139,0.07380025833845139,0.0,0.5,5.0,True,False
protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,gt_vs_medium_hard_rollout,0.05,0.09552425891160965,0.09552425891160965,0.0,0.5,0.025,True,False
protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,gt_vs_medium_hard_rollout,0.1,0.09552425891160965,0.09552425891160965,0.0,0.5,0.05,True,False
protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,gt_vs_medium_hard_rollout,0.2,0.09552425891160965,0.09552425891160965,0.0,0.5,0.1,True,False
protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,gt_vs_medium_hard_rollout,0.5,0.09552425891160965,0.09552425891160965,0.0,0.5,0.25,True,False
protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,gt_vs_medium_hard_rollout,1.0,0.09552425891160965,0.09552425891160965,0.0,0.5,0.5,True,False
protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,gt_vs_medium_hard_rollout,2.0,0.09552425891160965,0.09552425891160965,0.0,0.5,1.0,True,False
protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,gt_vs_medium_hard_rollout,5.0,0.09552425891160965,0.09552425891160965,0.0,0.5,2.5,True,False
protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,gt_vs_medium_hard_rollout,10.0,0.09552425891160965,0.09552425891160965,0.0,0.5,5.0,True,False
protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,gt_vs_medium_hard_rollout,0.05,0.07681088149547577,0.07681088149547577,0.0,0.5,0.025,True,False
protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,gt_vs_medium_hard_rollout,0.1,0.07681088149547577,0.07681088149547577,0.0,0.5,0.05,True,False
protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,gt_vs_medium_hard_rollout,0.2,0.07681088149547577,0.07681088149547577,0.0,0.5,0.1,True,False
protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,gt_vs_medium_hard_rollout,0.5,0.07681088149547577,0.07681088149547577,0.0,0.5,0.25,True,False
protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,gt_vs_medium_hard_rollout,1.0,0.07681088149547577,0.07681088149547577,0.0,0.5,0.5,True,False
protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,gt_vs_medium_hard_rollout,2.0,0.07681088149547577,0.07681088149547577,0.0,0.5,1.0,True,False
protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,gt_vs_medium_hard_rollout,5.0,0.07681088149547577,0.07681088149547577,0.0,0.5,2.5,True,False
protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,gt_vs_medium_hard_rollout,10.0,0.07681088149547577,0.07681088149547577,0.0,0.5,5.0,True,False
protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,gt_vs_medium_hard_rollout,0.05,0.11708655208349228,0.11708655208349228,0.0,0.5,0.025,True,False
protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,gt_vs_medium_hard_rollout,0.1,0.11708655208349228,0.11708655208349228,0.0,0.5,0.05,True,False
protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,gt_vs_medium_hard_rollout,0.2,0.11708655208349228,0.11708655208349228,0.0,0.5,0.1,True,False
protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,gt_vs_medium_hard_rollout,0.5,0.11708655208349228,0.11708655208349228,0.0,0.5,0.25,True,False
protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,gt_vs_medium_hard_rollout,1.0,0.11708655208349228,0.11708655208349228,0.0,0.5,0.5,True,False
protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,gt_vs_medium_hard_rollout,2.0,0.11708655208349228,0.11708655208349228,0.0,0.5,1.0,True,False
protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,gt_vs_medium_hard_rollout,5.0,0.11708655208349228,0.11708655208349228,0.0,0.5,2.5,True,False
protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,gt_vs_medium_hard_rollout,10.0,0.11708655208349228,0.11708655208349228,0.0,0.5,5.0,True,False
protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.05,0.08621502295136452,0.08621502295136452,0.0,0.5,0.025,True,False
protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.1,0.08621502295136452,0.08621502295136452,0.0,0.5,0.05,True,False
protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.2,0.08621502295136452,0.08621502295136452,0.0,0.5,0.1,True,False
protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.5,0.08621502295136452,0.08621502295136452,0.0,0.5,0.25,True,False
protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,gt_vs_medium_hard_rollout,1.0,0.08621502295136452,0.08621502295136452,0.0,0.5,0.5,True,False
protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,gt_vs_medium_hard_rollout,2.0,0.08621502295136452,0.08621502295136452,0.0,0.5,1.0,True,False
protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,gt_vs_medium_hard_rollout,5.0,0.08621502295136452,0.08621502295136452,0.0,0.5,2.5,True,False
protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,gt_vs_medium_hard_rollout,10.0,0.08621502295136452,0.08621502295136452,0.0,0.5,5.0,True,False
protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.05,0.08626076579093933,0.08626076579093933,0.0,0.5,0.025,True,False
protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.1,0.08626076579093933,0.08626076579093933,0.0,0.5,0.05,True,False
protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.2,0.08626076579093933,0.08626076579093933,0.0,0.5,0.1,True,False
protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,gt_vs_medium_hard_rollout,0.5,0.08626076579093933,0.08626076579093933,0.0,0.5,0.25,True,False
protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,gt_vs_medium_hard_rollout,1.0,0.08626076579093933,0.08626076579093933,0.0,0.5,0.5,True,False
protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,gt_vs_medium_hard_rollout,2.0,0.08626076579093933,0.08626076579093933,0.0,0.5,1.0,True,False
protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,gt_vs_medium_hard_rollout,5.0,0.08626076579093933,0.08626076579093933,0.0,0.5,2.5,True,False
protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,gt_vs_medium_hard_rollout,10.0,0.08626076579093933,0.08626076579093933,0.0,0.5,5.0,True,False
