row_index,manifest_kind,category,copy_source,destination_subdir,exists,file_type,size_bytes,sha256_status,copy_recommendation,copy_status,current_approved,review_priority,review_score,recommended_review_action,review_reason,safety_note
765,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0031_In_a_vibrant_sunlit_rodeo_arena_a_mechanical_bull_a_symbol_of_thrilling_entertainment_stands_poised_for_action__e3f6d781.mp4,data,True,file,1673544,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
774,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0060_A_mesmerizing_close-up_captures_the_dynamic_interaction_of_two_metallic_ball_bearings_on_a_sleek_dark_surface_i_ac647d30.mp4,data,True,file,830266,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
766,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0066_In_a_serene_softly_lit_studio_a_close-up_captures_the_delicate_interaction_between_a_human_hand_and_a_sculpted__72a766b4.mp4,data,True,file,992934,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
773,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0088_In_a_serene_softly_lit_studio_a_close-up_captures_the_delicate_interaction_between_a_blunt_pencil_and_a_soft_li_caf566db.mp4,data,True,file,776226,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
771,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0118_In_this_dynamic_action_sequence_a_skilled_martial_artist_clad_in_a_sleek_black_outfit_featuring_a_striking_red__84a8f434.mp4,data,True,file,1131095,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
770,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0181_A_dynamic_sports_action_unfolds_in_a_sunlit_outdoor_setting_where_a_player_clad_in_a_sleek_black_jersey_and_whi_3c9a87ac.mp4,data,True,file,1094728,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
764,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0297_In_a_dynamic_sports_action_sequence_a_baseball_soars_through_the_air_propelled_by_a_powerful_throw_from_an_unse_eddd91bf.mp4,data,True,file,2016427,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
768,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0338_In_a_serene_sunlit_laboratory_a_close-up_captures_the_delicate_interaction_between_a_scientist_and_a_tiny_insec_184a84ae.mp4,data,True,file,756249,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
772,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0442_In_a_dynamic_sports_action_sequence_the_camera_captures_a_volleyball_in_mid-air_poised_for_a_powerful_spike_The_6378ccf1.mp4,data,True,file,1082323,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
767,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0555_In_a_dynamic_sports_action_sequence_a_skilled_athlete_stands_poised_on_a_lush_green_field_clad_in_a_sleek_black_fce8a766.mp4,data,True,file,1151994,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
769,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_rag_plugin/checkpoint-800_8gpu_704x480/0563_In_a_dynamic_sports_setting_a_close-up_captures_the_intense_interaction_between_a_basketball_and_a_brick_wall_i_3a4acaff.mp4,data,True,file,3089797,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
734,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0019_In_this_dynamic_sports_action_sequence_a_young_man_clad_in_a_sleek_black_t-shirt_and_dark_shorts_bursts_into_mo_94335e75.mp4,data,True,file,1803919,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
727,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0031_In_a_vibrant_sunlit_rodeo_arena_a_mechanical_bull_a_symbol_of_thrilling_entertainment_stands_poised_for_action__e3f6d781.mp4,data,True,file,1772845,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
737,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0060_A_mesmerizing_close-up_captures_the_dynamic_interaction_of_two_metallic_ball_bearings_on_a_sleek_dark_surface_i_ac647d30.mp4,data,True,file,919704,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
728,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0066_In_a_serene_softly_lit_studio_a_close-up_captures_the_delicate_interaction_between_a_human_hand_and_a_sculpted__72a766b4.mp4,data,True,file,989443,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
736,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0088_In_a_serene_softly_lit_studio_a_close-up_captures_the_delicate_interaction_between_a_blunt_pencil_and_a_soft_li_caf566db.mp4,data,True,file,757272,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
733,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0118_In_this_dynamic_action_sequence_a_skilled_martial_artist_clad_in_a_sleek_black_outfit_featuring_a_striking_red__84a8f434.mp4,data,True,file,1176279,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
732,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0181_A_dynamic_sports_action_unfolds_in_a_sunlit_outdoor_setting_where_a_player_clad_in_a_sleek_black_jersey_and_whi_3c9a87ac.mp4,data,True,file,1161554,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
726,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0297_In_a_dynamic_sports_action_sequence_a_baseball_soars_through_the_air_propelled_by_a_powerful_throw_from_an_unse_eddd91bf.mp4,data,True,file,2100544,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
730,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0338_In_a_serene_sunlit_laboratory_a_close-up_captures_the_delicate_interaction_between_a_scientist_and_a_tiny_insec_184a84ae.mp4,data,True,file,815707,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
735,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0442_In_a_dynamic_sports_action_sequence_the_camera_captures_a_volleyball_in_mid-air_poised_for_a_powerful_spike_The_6378ccf1.mp4,data,True,file,943372,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
729,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0555_In_a_dynamic_sports_action_sequence_a_skilled_athlete_stands_poised_on_a_lush_green_field_clad_in_a_sleek_black_fce8a766.mp4,data,True,file,1209251,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
731,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft/checkpoint-400_8gpu_704x480/0563_In_a_dynamic_sports_setting_a_close-up_captures_the_intense_interaction_between_a_basketball_and_a_brick_wall_i_3a4acaff.mp4,data,True,file,3346958,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
711,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0011_In_a_warmly_lit_room_two_individuals_engage_in_a_playful_interaction_their_hands_deftly_maneuvering_each_other__20aae4dd.mp4,data,True,file,1290239,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
712,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0019_In_this_dynamic_sports_action_sequence_a_young_man_clad_in_a_sleek_black_t-shirt_and_dark_shorts_bursts_into_mo_94335e75.mp4,data,True,file,1696292,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
704,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0031_In_a_vibrant_sunlit_rodeo_arena_a_mechanical_bull_a_symbol_of_thrilling_entertainment_stands_poised_for_action__e3f6d781.mp4,data,True,file,1629568,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
715,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0060_A_mesmerizing_close-up_captures_the_dynamic_interaction_of_two_metallic_ball_bearings_on_a_sleek_dark_surface_i_ac647d30.mp4,data,True,file,1103826,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
705,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0066_In_a_serene_softly_lit_studio_a_close-up_captures_the_delicate_interaction_between_a_human_hand_and_a_sculpted__72a766b4.mp4,data,True,file,784597,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
714,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0088_In_a_serene_softly_lit_studio_a_close-up_captures_the_delicate_interaction_between_a_blunt_pencil_and_a_soft_li_caf566db.mp4,data,True,file,844343,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
710,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0118_In_this_dynamic_action_sequence_a_skilled_martial_artist_clad_in_a_sleek_black_outfit_featuring_a_striking_red__84a8f434.mp4,data,True,file,1257214,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
709,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0181_A_dynamic_sports_action_unfolds_in_a_sunlit_outdoor_setting_where_a_player_clad_in_a_sleek_black_jersey_and_whi_3c9a87ac.mp4,data,True,file,1524169,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
703,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0297_In_a_dynamic_sports_action_sequence_a_baseball_soars_through_the_air_propelled_by_a_powerful_throw_from_an_unse_eddd91bf.mp4,data,True,file,2051984,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
707,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0338_In_a_serene_sunlit_laboratory_a_close-up_captures_the_delicate_interaction_between_a_scientist_and_a_tiny_insec_184a84ae.mp4,data,True,file,861000,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
713,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0442_In_a_dynamic_sports_action_sequence_the_camera_captures_a_volleyball_in_mid-air_poised_for_a_powerful_spike_The_6378ccf1.mp4,data,True,file,868546,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
706,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0555_In_a_dynamic_sports_action_sequence_a_skilled_athlete_stands_poised_on_a_lush_green_field_clad_in_a_sleek_black_fce8a766.mp4,data,True,file,1981856,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
708,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/physical_ti2v_5b_49f_sft_yuan/checkpoint-400/0563_In_a_dynamic_sports_setting_a_close-up_captures_the_intense_interaction_between_a_basketball_and_a_brick_wall_i_3a4acaff.mp4,data,True,file,2358083,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
722,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0011_In_a_warmly_lit_room_two_individuals_engage_in_a_playful_interaction_their_hands_deftly_maneuvering_each_other__20aae4dd.mp4,data,True,file,3378581,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
723,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0019_In_this_dynamic_sports_action_sequence_a_young_man_clad_in_a_sleek_black_t-shirt_and_dark_shorts_bursts_into_mo_94335e75.mp4,data,True,file,3753599,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
717,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0031_In_a_vibrant_sunlit_rodeo_arena_a_mechanical_bull_a_symbol_of_thrilling_entertainment_stands_poised_for_action__e3f6d781.mp4,data,True,file,4182205,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
725,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0060_A_mesmerizing_close-up_captures_the_dynamic_interaction_of_two_metallic_ball_bearings_on_a_sleek_dark_surface_i_ac647d30.mp4,data,True,file,1656491,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
718,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0066_In_a_serene_softly_lit_studio_a_close-up_captures_the_delicate_interaction_between_a_human_hand_and_a_sculpted__72a766b4.mp4,data,True,file,1435178,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
724,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0088_In_a_serene_softly_lit_studio_a_close-up_captures_the_delicate_interaction_between_a_blunt_pencil_and_a_soft_li_caf566db.mp4,data,True,file,1386359,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
721,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0118_In_this_dynamic_action_sequence_a_skilled_martial_artist_clad_in_a_sleek_black_outfit_featuring_a_striking_red__84a8f434.mp4,data,True,file,2805366,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
720,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0181_A_dynamic_sports_action_unfolds_in_a_sunlit_outdoor_setting_where_a_player_clad_in_a_sleek_black_jersey_and_whi_3c9a87ac.mp4,data,True,file,3225493,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
716,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0297_In_a_dynamic_sports_action_sequence_a_baseball_soars_through_the_air_propelled_by_a_powerful_throw_from_an_unse_eddd91bf.mp4,data,True,file,3453694,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
719,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan-ti2v-5b-base/0338_In_a_serene_sunlit_laboratory_a_close-up_captures_the_delicate_interaction_between_a_scientist_and_a_tiny_insec_184a84ae.mp4,data,True,file,1834907,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
658,data,physeditworld_or_gravity_candidate,/home/nvme03/nvme02_migration/VIDEOPHY2/wan22_5b_base_8gpu_704x480/0011_In_a_warmly_lit_room_two_individuals_engage_in_a_playful_interaction_their_hands_deftly_maneuvering_each_other__20aae4dd.mp4,data,True,file,1377250,SHA256_OK,REVIEW_FOR_PHYS_EDIT_WORLD_50H,NEEDS_REVIEW_FILE,false,low,0,KEEP_UNAPPROVED_UNLESS_NEEDED,code/env/example artifact marker `videophy`; prefer git/env export over raw copy,not a primary migration payload; keep approved=false unless explicitly required
