pair_id,cache_status,cache_tensor_path,sha256,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,timestep,timestep_index,actual_sigma,same_seed_noise_id,used_window_frames,prefix_len,prediction_start_frame,winner_latent_loss_indices,loser_latent_loss_indices,winner_target_shape,loser_target_shape,finite,reviewed,seconds,allocated_gb,reserved_gb,max_allocated_gb,max_reserved_gb,error_reason
v11_SYN_0008_02202_collision_orbit_right_64_seed41202_object_deformation_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/010_v11_SYN_0008_02202_collision_orbit_right_64_seed41202_object_deformation_visible.pt,bc2ad16d2928f12b887d02f5b7c5dde7b16045c72e8c0405035887052d50a905,0.7802553176879883,0.791435956954956,0.011180639266967773,349.5545349121094,949,0.34955453872680664,11204,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,109.5818088054657,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/011_v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift.pt,81fb48fe41bee05f206f7d3e81d60d815ec963f4269d5aff557e1ff60cce4a7d,0.9675210118293762,0.9406279921531677,-0.026893019676208496,349.5545349121094,949,0.34955453872680664,12201,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,97.39392304420471,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0362_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_reobserve_mismatch_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/012_v11_SYN_0362_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_reobserve_mismatch_visible.pt,6a030f926478a8afb1e5a52b18745891d18b616e7a016456754a93dce69c547f,0.9857081770896912,0.9750351905822754,-0.010672986507415771,349.5545349121094,949,0.34955453872680664,13198,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,109.82869005203247,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/013_v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze.pt,70ef17ade2bf891788dacecd57b6be57ceddbcdc0696adf4a034c46862e9e25a,0.7741323709487915,0.7777467966079712,0.0036144256591796875,349.5545349121094,949,0.34955453872680664,14195,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,98.79908084869385,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0031_02228_collision_orbit_right_64_seed41228_collision_response_failure_synthetic,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/014_v11_SYN_0031_02228_collision_orbit_right_64_seed41228_collision_response_failure_synthetic.pt,b696a1ec5436ab2535cc980c91123c74c555786cacc832d20b6be340392b184b,0.7767521142959595,0.7726323008537292,-0.004119813442230225,349.5545349121094,949,0.34955453872680664,15192,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,104.92458009719849,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0533_03453_roll_orbit_right_60_seed42453_background_drift_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/015_v11_SYN_0533_03453_roll_orbit_right_60_seed42453_background_drift_visible.pt,cbf076b7db1e7b23f009ae7081480a97b29b844b9e5d798555a5af54e909aa48,0.9495911002159119,0.9086037874221802,-0.04098731279373169,349.5545349121094,949,0.34955453872680664,16189,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,121.8512191772461,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0090_02295_collision_strafe_left_180_seed41295_object_identity_color_shift,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/016_v11_SYN_0090_02295_collision_strafe_left_180_seed41295_object_identity_color_shift.pt,dda2ad715a879c4106ff5a2ebc50c2e05565a1ec02bcaab32ea5ca12b254aa9d,1.0987905263900757,0.9342409372329712,-0.1645495891571045,349.5545349121094,949,0.34955453872680664,17186,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,181.36156129837036,35.17017364501953,51.138671875,46.21454906463623,51.169921875,
v11_SYN_EXTRA_0102_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/017_v11_SYN_EXTRA_0102_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible.pt,6f6bb9599ce8cec27ca1fe50a014a9b5c366d9cc8528f1f4346437f6bfb5d485,0.861376941204071,0.8210965394973755,-0.04028040170669556,349.5545349121094,949,0.34955453872680664,18183,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,109.4637451171875,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0417_01032_drop_orbit_left_72_seed40032_local_scene_patch_drift,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/018_v11_SYN_0417_01032_drop_orbit_left_72_seed40032_local_scene_patch_drift.pt,40c82b684d86a171e11f88df81c84a0795446f42e5fe76ae56fb040a20081b70,0.8984267115592957,0.7937970161437988,-0.10462969541549683,349.5545349121094,949,0.34955453872680664,19180,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,98.27035450935364,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0508_03435_roll_orbit_right_60_seed42435_partial_freeze_foreground,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/019_v11_SYN_0508_03435_roll_orbit_right_60_seed42435_partial_freeze_foreground.pt,5c544a96cda7b72edcf2278c48d5fda96e423117d4dbcd38c80c3af7941b53dc,0.7374138236045837,0.7104219198226929,-0.02699190378189087,349.5545349121094,949,0.34955453872680664,20177,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,104.12352514266968,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_EXTRA_0213_04355_containment_orbit_left_44_seed43355_containment_failure_synthetic,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/020_v11_SYN_EXTRA_0213_04355_containment_orbit_left_44_seed43355_containment_failure_synthetic.pt,72d25d16481fb235aaf0b2b29bc376056baf6626b811613f445f227709f269f1,0.8627648949623108,0.7903856039047241,-0.07237929105758667,349.5545349121094,949,0.34955453872680664,21174,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,101.66205930709839,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_EXTRA_0246_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_reobserve_mismatch_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/021_v11_SYN_EXTRA_0246_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_reobserve_mismatch_visible.pt,b9549493985b13905ed80e68d15887975266f5a3fbaeea63fb1114ccda09a7e6,0.9786095023155212,0.9632232189178467,-0.01538628339767456,349.5545349121094,949,0.34955453872680664,22171,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,93.49915432929993,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0566_03495_roll_orbit_right_60_seed42495_wrong_camera_motion_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/022_v11_SYN_0566_03495_roll_orbit_right_60_seed42495_wrong_camera_motion_visible.pt,3a568b85527b6dd6a051f94c0828bf6c710be292dfe5a433389e7b6c8e1a797b,0.8102801442146301,0.780462384223938,-0.02981775999069214,349.5545349121094,949,0.34955453872680664,23168,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,133.35062789916992,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0149_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_background_drift_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/023_v11_SYN_0149_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_background_drift_visible.pt,69516948fd1c4d972fe182c10b199d10d1e6b7aed18ee62bcb9ffaf0b3bddad1,0.8626121282577515,0.8274800181388855,-0.03513211011886597,349.5545349121094,949,0.34955453872680664,24165,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,114.85511207580566,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v10_TypeM_023_prefix5_anchored_1128e39109fc83_object_deformation_foreground_identity_color_shift,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/024_v10_TypeM_023_prefix5_anchored_1128e39109fc83_object_deformation_foreground_identity_color_shift.pt,452701f7746a6bcf19e52d0db4837c5a39c3a81f7024d7503aca14cc86319364,0.8261899948120117,0.8235605359077454,-0.0026294589042663574,349.5545349121094,949,0.34955453872680664,25162,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,107.38280534744263,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/025_v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible.pt,ed459bb818d87bb5eb4adb3ad3bb34da04fdadbcbb5f81b9096d92610f2a485c,0.7687072157859802,0.7570907473564148,-0.01161646842956543,349.5545349121094,949,0.34955453872680664,26159,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,116.24210715293884,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/026_v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift.pt,bdc4a41aa0b632b6959aca35cbbefbff38fb8eff9ffb2cdb6368152649900b43,0.978263258934021,0.9788240790367126,0.0005608201026916504,349.5545349121094,949,0.34955453872680664,27156,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,111.37978100776672,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0574_03505_roll_orbit_right_60_seed42505_partial_freeze_foreground,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/027_v11_SYN_0574_03505_roll_orbit_right_60_seed42505_partial_freeze_foreground.pt,28bdbd5d6da30a2171776e2f9c607e632b98c5966dfc8c8bb094c79df7577d01,0.8907936811447144,0.8851804733276367,-0.005613207817077637,349.5545349121094,949,0.34955453872680664,28153,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,113.90314197540283,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_EXTRA_0197_04339_containment_orbit_left_44_seed43339_containment_failure_synthetic,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/028_v11_SYN_EXTRA_0197_04339_containment_orbit_left_44_seed43339_containment_failure_synthetic.pt,57aa999180254aa2591467c6e88365b1c6996165cdd5ba00100902f5d32b24c2,0.8502577543258667,0.8429832458496094,-0.007274508476257324,349.5545349121094,949,0.34955453872680664,29150,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,109.76832890510559,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0272_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/029_v11_SYN_0272_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible.pt,b3d4fd8ea9c377ac0b0b5e31ddd1e095cd869196d2528d6e6bb4f02cc87c1003,0.8198320865631104,0.7659133672714233,-0.05391871929168701,349.5545349121094,949,0.34955453872680664,30147,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,101.83305501937866,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0518_03440_roll_orbit_right_60_seed42440_wrong_camera_motion_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/030_v11_SYN_0518_03440_roll_orbit_right_60_seed42440_wrong_camera_motion_visible.pt,51af1112dab173f2bc0879badb423afe2a82d64eb912cf552eb226152a153af4,0.821011483669281,0.8090075850486755,-0.012003898620605469,349.5545349121094,949,0.34955453872680664,31144,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,120.97993588447571,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
v11_SYN_0167_prefix5_anchored_b53591379e11c1_object_deformation_background_drift_visible,PASS,local_assets/dpo_training_sanity_v12/guarded_sdpo_anchor_s1/cache_s1_window49_run1/031_v11_SYN_0167_prefix5_anchored_b53591379e11c1_object_deformation_background_drift_visible.pt,dcba4756ece8d95c7f96ce080c6d1cb561dae4bf745cf20db616bae9bbb34ff7,0.8537710309028625,0.8207424879074097,-0.03302854299545288,349.5545349121094,949,0.34955453872680664,32141,49,5,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[16, 13, 60, 104]","[16, 13, 60, 104]",True,True,111.56920766830444,35.17017364501953,47.837890625,46.21454906463623,51.169921875,
