manifest_path,total_rows,read_error,prefix_exists,image_exists,gt_full_exists,gt_future_exists,target_exists,prompt_exists_or_text,poses_exists,intrinsics_exists,runnable,can_cut_prefix_future,template_distribution,camera_motion_distribution,path_root_type
local_assets/dpo_preference_protocol_v1/manifests/dpo_preference_protocol_v1_pairs.jsonl,66,,66,50,66,66,66,50,50,50,50,50,"{""collision"": 54, ""containment"": 12}","{""orbit_left_44"": 12, ""orbit_right_64"": 54}","{""local_assets"": 198}"
local_assets/dpo_prefix5_pairs_20260627_031729/manifests/anchored_dpo_probe_pairs_prefix5.jsonl,50,,50,50,50,50,50,50,50,50,50,50,"{""collision"": 44, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 44}","{""local_assets"": 150}"
local_assets/dpo_probe_v2v5_20260627/screen16_chunks/chunk_00.jsonl,4,,4,4,4,4,4,4,4,4,4,4,"{""collision"": 4}","{""orbit_right_64"": 4}","{""local_assets"": 12}"
local_assets/dpo_probe_v2v5_20260627/screen16_chunks/chunk_01.jsonl,4,,4,4,4,4,4,4,4,4,4,4,"{""collision"": 4}","{""orbit_right_64"": 4}","{""local_assets"": 12}"
local_assets/dpo_probe_v2v5_20260627/screen16_chunks/chunk_02.jsonl,4,,4,4,4,4,4,4,4,4,4,4,"{""containment"": 4}","{""orbit_left_44"": 4}","{""local_assets"": 12}"
local_assets/dpo_probe_v2v5_20260627/screen16_chunks/chunk_03.jsonl,4,,4,4,4,4,4,4,4,4,4,4,"{""collision"": 2, ""containment"": 2}","{""orbit_left_44"": 2, ""orbit_right_64"": 2}","{""local_assets"": 12}"
local_assets/eval_metrics_20260627_005649/manifests/quant_benchmark_v1_all.jsonl,80,,0,80,80,0,80,80,80,80,0,80,"{""collision"": 22, ""containment"": 20, ""drop"": 16, ""roll"": 22}","{""orbit_left_44"": 20, ""orbit_left_72"": 16, ""orbit_right_60"": 22, ""orbit_right_64"": 16, ""strafe_left_180"": 6}","{"""": 80}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/anchored_pairs/anchored_dpo_probe_pairs.jsonl,50,,0,50,50,0,50,50,50,50,0,50,"{""collision"": 44, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 44}","{"""": 50}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/anchored_pairs/rejected_pairs.jsonl,0,,0,0,0,0,0,0,0,0,0,0,{},{},{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/quant_benchmark_v1_full80/camera_breakdown.csv,15,,0,0,0,0,0,0,0,0,0,0,{},"{""orbit_left_44"": 3, ""orbit_left_72"": 3, ""orbit_right_60"": 3, ""orbit_right_64"": 3, ""strafe_left_180"": 3}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/quant_benchmark_v1_full80/failure_counts.csv,0,,0,0,0,0,0,0,0,0,0,0,{},{},{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/quant_benchmark_v1_full80/model_summary.csv,3,,0,0,0,0,0,0,0,0,0,0,{},{},{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/quant_benchmark_v1_full80/per_sample_metrics.csv,240,,0,0,0,0,0,0,0,0,0,0,"{""collision"": 66, ""containment"": 60, ""drop"": 48, ""roll"": 66}","{""orbit_left_44"": 60, ""orbit_left_72"": 48, ""orbit_right_60"": 66, ""orbit_right_64"": 48, ""strafe_left_180"": 18}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/quant_benchmark_v1_full80/template_breakdown.csv,12,,0,0,0,0,0,0,0,0,0,0,"{""collision"": 3, ""containment"": 3, ""drop"": 3, ""roll"": 3}",{},{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step050/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step050/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step200/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step200/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step050/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step050/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step200/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step100/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step100/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step200/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step100/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step100/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step200/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/original_fast/generated_manifest.csv,16,,0,16,0,0,0,16,0,0,0,0,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}",{}
local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/original_fast/selected_manifest.jsonl,16,,0,16,16,0,16,16,16,16,0,16,"{""collision"": 4, ""containment"": 4, ""drop"": 4, ""roll"": 4}","{""orbit_left_44"": 4, ""orbit_left_72"": 4, ""orbit_right_60"": 4, ""orbit_right_64"": 4}","{"""": 16}"
local_assets/stageA_v2v5_20260627/accel_manifests/screen16_11_15.jsonl,5,,5,5,5,5,5,5,5,5,5,5,"{""collision"": 2, ""containment"": 3}","{""orbit_left_44"": 3, ""orbit_right_64"": 2}","{""local_assets"": 15}"
local_assets/stageA_v2v5_20260627/accel_manifests/screen16_14_15.jsonl,2,,2,2,2,2,2,2,2,2,2,2,"{""collision"": 2}","{""orbit_right_64"": 2}","{""local_assets"": 6}"
local_assets/stageA_v2v5_20260627/accel_manifests/screen16_last15.jsonl,1,,1,1,1,1,1,1,1,1,1,1,"{""collision"": 1}","{""orbit_right_64"": 1}","{""local_assets"": 3}"
local_assets/stageA_v2v5_20260627/accel_manifests/screen16_mid04_07.jsonl,4,,4,4,4,4,4,4,4,4,4,4,"{""collision"": 4}","{""orbit_right_64"": 4}","{""local_assets"": 12}"
local_assets/stageA_v2v5_20260627/accel_manifests/screen16_tail08_15.jsonl,8,,8,8,8,8,8,8,8,8,8,8,"{""collision"": 2, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 2}","{""local_assets"": 24}"
local_assets/stageA_v2v5_20260627/rollouts/final/selected_manifest.jsonl,16,,16,16,16,16,16,16,16,16,16,16,"{""collision"": 10, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 10}","{""local_assets"": 48}"
local_assets/stageA_v2v5_20260627/rollouts/step025/selected_manifest.jsonl,16,,16,16,16,16,16,16,16,16,16,16,"{""collision"": 10, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 10}","{""local_assets"": 48}"
local_assets/stageA_v2v5_20260627/rollouts/step025_retry/generated_manifest.csv,16,,16,16,16,16,16,16,16,16,16,16,"{""collision"": 10, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 10}","{"""": 32, ""local_assets"": 16}"
local_assets/stageA_v2v5_20260627/rollouts/step025_retry/generated_manifest.jsonl,16,,16,16,16,16,16,16,16,16,16,16,"{""collision"": 10, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 10}","{"""": 32, ""local_assets"": 16}"
local_assets/stageA_v2v5_20260627/rollouts/step025_retry/selected_manifest.jsonl,16,,16,16,16,16,16,16,16,16,16,16,"{""collision"": 10, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 10}","{""local_assets"": 48}"
local_assets/stageA_v2v5_20260627/rollouts/step050/selected_manifest.jsonl,16,,16,16,16,16,16,16,16,16,16,16,"{""collision"": 10, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 10}","{""local_assets"": 48}"
local_assets/stageA_v2v5_20260627/rollouts/step075/selected_manifest.jsonl,16,,16,16,16,16,16,16,16,16,16,16,"{""collision"": 10, ""containment"": 6}","{""orbit_left_44"": 6, ""orbit_right_64"": 10}","{""local_assets"": 48}"
local_assets/stageA_v2v5_20260627/rollouts_accel/final_last14_15/selected_manifest.jsonl,2,,2,2,2,2,2,2,2,2,2,2,"{""collision"": 2}","{""orbit_right_64"": 2}","{""local_assets"": 6}"
local_assets/stageA_v2v5_20260627/rollouts_accel/final_mid04_07/selected_manifest.jsonl,4,,4,4,4,4,4,4,4,4,4,4,"{""collision"": 4}","{""orbit_right_64"": 4}","{""local_assets"": 12}"
