pair_index,pair_type,pair_source,failure_type,condition_id,per_pair_decision,cache_root,pair_manifest_path,summary_path,step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,pair_weight,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason
4,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,01108_drop_orbit_left_72_seed40108,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,0,v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7578510642051697,0.761500895023346,0.0036498308181762695,0.7578510642051697,0.761500895023346,0.0036498308181762695,0.7579901218414307,0.7615053653717041,0.0035152435302734375,0.0,-0.00013905763626098633,0.0,4.470348358154297e-06,0.0,-0.00013458728790283203,0.0,0.0,0.0,-0.00013458728790283203,-0.00013458728790283203,0.0,1.0,0.0,0.7578510642051697,0.14630068861021417,0.0017508931246082058,14.603400903909437,1e-06,35.047006130218506,57.814453125,56.60158967971802,92.40193605422974,True,PASS,
4,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,01108_drop_orbit_left_72_seed40108,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,1,v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7578510642051697,0.761500895023346,0.0036498308181762695,0.7579060792922974,0.7613859176635742,0.0034798383712768555,0.7579854130744934,0.7615154981613159,0.0035300850868225098,-5.501508712768555e-05,-0.00013434886932373047,-0.00011497735977172852,1.4603137969970703e-05,-0.00016999244689941406,-0.00011974573135375977,0.0,0.0,-0.00016999244689941406,-0.00011974573135375977,-0.00011974573135375977,0.0,1.0,0.0,0.7580395936965942,0.14635649714235752,0.0018940145192602265,14.603409295988094,1e-06,35.047006130218506,57.814453125,56.6506609916687,93.06958246231079,True,PASS,
4,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,01108_drop_orbit_left_72_seed40108,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,2,v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7578510642051697,0.761500895023346,0.0036498308181762695,0.757928729057312,0.7614228129386902,0.003494083881378174,0.7579688429832458,0.7614567279815674,0.003487884998321533,-7.766485214233398e-05,-0.00011777877807617188,-7.808208465576172e-05,-4.416704177856445e-05,-0.0001557469367980957,-0.00016194581985473633,0.0,0.0,-0.0001557469367980957,-0.00016194581985473633,-0.00016194581985473633,0.0,1.0,0.0,0.7580121159553528,0.14688817961576722,0.0019814939268197906,14.60342009609767,1e-06,35.047006130218506,57.814453125,56.65122938156128,95.80531334877014,True,PASS,
4,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,01108_drop_orbit_left_72_seed40108,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,3,v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7578510642051697,0.761500895023346,0.0036498308181762695,0.7580561637878418,0.7615468502044678,0.0034906864166259766,0.7579131126403809,0.7614448070526123,0.0035316944122314453,-0.00020509958267211914,-6.204843521118164e-05,4.595518112182617e-05,-5.608797073364258e-05,-0.00015914440155029297,-0.00011813640594482422,0.0,0.0,-0.00015914440155029297,-0.00011813640594482422,-0.00011813640594482422,0.0,1.0,0.0,0.7580461502075195,0.1474981782258772,0.002043101265203678,14.603432393690985,1e-06,35.047006130218506,58.203125,56.65258550643921,92.58384871482849,True,PASS,
4,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,01108_drop_orbit_left_72_seed40108,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/004_v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,4,v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7578510642051697,0.761500895023346,0.0036498308181762695,0.758057713508606,0.7614807486534119,0.003423035144805908,0.7580333352088928,0.7615217566490173,0.0034884214401245117,-0.0002066493034362793,-0.00018227100372314453,-2.014636993408203e-05,2.086162567138672e-05,-0.00022679567337036133,-0.0001614093780517578,0.0,0.0,-0.00022679567337036133,-0.0001614093780517578,-0.0001614093780517578,0.0,1.0,0.0,0.7580950260162354,0.14811390033885602,0.002092611165579581,14.603445894975444,1e-06,35.047006130218506,58.1953125,56.65258550643921,93.0904233455658,True,PASS,
5,TypeM_v11_synthetic_visible,synthetic,object_identity_color_shift,01101_drop_orbit_left_72_seed40101,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift_L0_camera_r4_5step.summary.json,0,v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7579914331436157,0.7365358471870422,-0.021455585956573486,0.7579914331436157,0.7365358471870422,-0.021455585956573486,0.757970929145813,0.7365809082984924,-0.021390020847320557,0.0,2.0503997802734375e-05,0.0,4.506111145019531e-05,0.0,6.556510925292969e-05,0.0,0.31272727272727274,0.0,6.556510925292969e-05,6.556510925292969e-05,0.0,1.0,0.0,0.7579914331436157,0.15085616544368377,0.001754756935402347,14.601219303145072,1e-06,35.047006130218506,57.814453125,56.60158967971802,93.81194949150085,True,PASS,
5,TypeM_v11_synthetic_visible,synthetic,object_identity_color_shift,01101_drop_orbit_left_72_seed40101,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift_L0_camera_r4_5step.summary.json,1,v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7579914331436157,0.7365358471870422,-0.021455585956573486,0.7580811977386475,0.7364386320114136,-0.021642565727233887,0.7580543756484985,0.7364256381988525,-0.021628737449645996,-8.976459503173828e-05,-6.29425048828125e-05,-9.721517562866211e-05,-0.00011020898818969727,-0.0001869797706604004,-0.00017315149307250977,0.0,0.0,-0.0001869797706604004,-0.00017315149307250977,-0.00017315149307250977,0.0,1.0,0.0,0.7579951286315918,0.15082541541374206,0.0019032591212207154,14.601228002913603,1e-06,35.047006130218506,57.814453125,56.6506609916687,93.62277269363403,True,PASS,
5,TypeM_v11_synthetic_visible,synthetic,object_identity_color_shift,01101_drop_orbit_left_72_seed40101,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift_L0_camera_r4_5step.summary.json,2,v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7579914331436157,0.7365358471870422,-0.021455585956573486,0.758056640625,0.7364209890365601,-0.02163565158843994,0.7580358982086182,0.7365380525588989,-0.02149784564971924,-6.520748138427734e-05,-4.4465065002441406e-05,-0.00011485815048217773,2.205371856689453e-06,-0.00018006563186645508,-4.225969314575195e-05,0.0,0.0,-0.00018006563186645508,-4.225969314575195e-05,-4.225969314575195e-05,0.0,1.0,0.0,0.7580824494361877,0.15140409516975237,0.0019929971321744717,14.601239209087588,1e-06,35.047006130218506,57.814453125,56.65122938156128,93.94093108177185,True,PASS,
5,TypeM_v11_synthetic_visible,synthetic,object_identity_color_shift,01101_drop_orbit_left_72_seed40101,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift_L0_camera_r4_5step.summary.json,3,v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7579914331436157,0.7365358471870422,-0.021455585956573486,0.7580915689468384,0.7365239858627319,-0.021567583084106445,0.7579615712165833,0.7364103198051453,-0.02155125141143799,-0.00010013580322265625,2.9861927032470703e-05,-1.1861324310302734e-05,-0.00012552738189697266,-0.00011199712753295898,-9.566545486450195e-05,0.0,1.0,-0.00011199712753295898,-9.566545486450195e-05,-9.566545486450195e-05,0.0,1.0,0.0,0.7581218481063843,0.15208394059510918,0.0020545435010150027,14.601251957661887,1e-06,35.047006130218506,58.203125,56.65258550643921,93.43980050086975,True,PASS,
5,TypeM_v11_synthetic_visible,synthetic,object_identity_color_shift,01101_drop_orbit_left_72_seed40101,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/005_v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift_L0_camera_r4_5step.summary.json,4,v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7579914331436157,0.7365358471870422,-0.021455585956573486,0.7579625844955444,0.7365087270736694,-0.021453857421875,0.758069634437561,0.7364079356193542,-0.021661698818206787,2.8848648071289062e-05,-7.82012939453125e-05,-2.7120113372802734e-05,-0.00012791156768798828,1.7285346984863281e-06,-0.00020611286163330078,1.0,0.0,1.7285346984863281e-06,-0.00020611286163330078,-0.00020611286163330078,0.0,1.0,0.0,0.7580798864364624,0.15278040572995974,0.002104646763593904,14.60126602509187,1e-06,35.047006130218506,58.1953125,56.65258550643921,93.58567380905151,True,PASS,
6,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,04214_containment_orbit_left_44_seed43214,S_PASS,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,0,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7888640761375427,0.7794972062110901,-0.009366869926452637,0.7888640761375427,0.7794972062110901,-0.009366869926452637,0.7888169288635254,0.7794883847236633,-0.00932854413986206,0.0,4.7147274017333984e-05,0.0,-8.821487426757812e-06,0.0,3.832578659057617e-05,0.0,1.0,0.0,3.832578659057617e-05,3.832578659057617e-05,0.0,1.0,0.0,0.7888640761375427,0.11690722505411812,0.0017424404561077788,14.606828863324964,1e-06,35.04697561264038,57.814453125,56.60155916213989,92.93404269218445,True,PASS,
6,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,04214_containment_orbit_left_44_seed43214,S_PASS,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,1,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7888640761375427,0.7794972062110901,-0.009366869926452637,0.7887975573539734,0.7794967889785767,-0.009300768375396729,0.7888281941413879,0.7794793248176575,-0.009348869323730469,6.651878356933594e-05,3.5881996154785156e-05,-4.172325134277344e-07,-1.7881393432617188e-05,6.61015510559082e-05,1.800060272216797e-05,1.0,1.0,6.61015510559082e-05,1.800060272216797e-05,1.800060272216797e-05,0.0,1.0,0.0,0.7887407541275024,0.1169134744647467,0.0018813579634811492,14.606837597139876,1e-06,35.04697561264038,57.814453125,56.650630474090576,92.21089458465576,True,PASS,
6,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,04214_containment_orbit_left_44_seed43214,S_PASS,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,2,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7888640761375427,0.7794972062110901,-0.009366869926452637,0.7888792753219604,0.7794770002365112,-0.009402275085449219,0.7887935638427734,0.7795285582542419,-0.009265005588531494,-1.519918441772461e-05,7.051229476928711e-05,-2.0205974578857422e-05,3.135204315185547e-05,-3.540515899658203e-05,0.00010186433792114258,0.0,0.6922176711527209,-3.540515899658203e-05,0.00010186433792114258,0.00010186433792114258,0.0,1.0,0.0,0.7887744307518005,0.11734550527115462,0.0019666876364331405,14.60684882207855,1e-06,35.04697561264038,57.814453125,56.651198863983154,92.7283205986023,True,PASS,
6,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,04214_containment_orbit_left_44_seed43214,S_PASS,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,3,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7888640761375427,0.7794972062110901,-0.009366869926452637,0.7889138460159302,0.7795565724372864,-0.009357273578643799,0.7888780236244202,0.77953040599823,-0.009347617626190186,-4.976987838745117e-05,-1.3947486877441406e-05,5.936622619628906e-05,3.319978713989258e-05,9.59634780883789e-06,1.9252300262451172e-05,0.0,0.0,9.59634780883789e-06,1.9252300262451172e-05,1.9252300262451172e-05,0.0,1.0,0.0,0.7889153361320496,0.11779972813643096,0.0020269882407560292,14.606861775161414,1e-06,35.04697561264038,58.203125,56.652554988861084,93.08332324028015,True,PASS,
6,TypeM_v10_synthetic_visible,synthetic,foreground_identity_color_shift,04214_containment_orbit_left_44_seed43214,S_PASS,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/006_v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift_L0_camera_r4_5step.summary.json,4,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7888640761375427,0.7794972062110901,-0.009366869926452637,0.7887802720069885,0.7794968485832214,-0.00928342342376709,0.7888106107711792,0.7794864177703857,-0.009324193000793457,8.380413055419922e-05,5.346536636352539e-05,-3.5762786865234375e-07,-1.0788440704345703e-05,8.344650268554688e-05,4.267692565917969e-05,1.0,1.0,8.344650268554688e-05,4.267692565917969e-05,4.267692565917969e-05,0.0,1.0,0.0,0.788835883140564,0.11826761996049114,0.0020753287427995506,14.606876056691519,1e-06,35.04697561264038,58.1953125,56.652554988861084,107.39074277877808,True,PASS,
7,TypeM_v11_synthetic_visible,synthetic,drop_motion_failure_synthetic,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic_L0_camera_r4_5step.summary.json,0,v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7446877360343933,0.7198065519332886,-0.024881184101104736,0.7446877360343933,0.7198065519332886,-0.024881184101104736,0.744807243347168,0.71977698802948,-0.02503025531768799,0.0,-0.0001195073127746582,0.0,-2.956390380859375e-05,0.0,-0.00014907121658325195,0.0,0.0,0.0,-0.00014907121658325195,-0.00014907121658325195,0.0,1.0,0.0,0.7446877360343933,0.13492952932347652,0.0017504842453493908,14.602728676001918,1e-06,35.047006130218506,57.814453125,56.60158967971802,91.84163117408752,True,PASS,
7,TypeM_v11_synthetic_visible,synthetic,drop_motion_failure_synthetic,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic_L0_camera_r4_5step.summary.json,1,v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7446877360343933,0.7198065519332886,-0.024881184101104736,0.7447438836097717,0.7198448181152344,-0.024899065494537354,0.7448080778121948,0.7198616862297058,-0.024946391582489014,-5.614757537841797e-05,-0.00012034177780151367,3.826618194580078e-05,5.513429641723633e-05,-1.7881393432617188e-05,-6.520748138427734e-05,0.0,0.0,-1.7881393432617188e-05,-6.520748138427734e-05,-6.520748138427734e-05,0.0,1.0,0.0,0.7446604371070862,0.13488934409584466,0.0018973956435180852,14.602737137848619,1e-06,35.047006130218506,57.814453125,56.6506609916687,92.7344126701355,True,PASS,
7,TypeM_v11_synthetic_visible,synthetic,drop_motion_failure_synthetic,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic_L0_camera_r4_5step.summary.json,2,v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7446877360343933,0.7198065519332886,-0.024881184101104736,0.7445468902587891,0.7197999358177185,-0.024746954441070557,0.7447617053985596,0.719737708568573,-0.025023996829986572,0.00014084577560424805,-7.396936416625977e-05,-6.616115570068359e-06,-6.884336471557617e-05,0.0001342296600341797,-0.00014281272888183594,1.0,0.0,0.0001342296600341797,-0.00014281272888183594,-0.00014281272888183594,0.0,1.0,0.0,0.7447250485420227,0.13544657099819327,0.0019850383464668784,14.602748015840067,1e-06,35.047006130218506,57.814453125,56.65122938156128,92.64262223243713,True,PASS,
7,TypeM_v11_synthetic_visible,synthetic,drop_motion_failure_synthetic,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,S_FAIL,local_assets/dpo_objective_repair_v12b/winner_anchor_diag/cache_L0_camera_r4/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,reports/dpo_objective_repair_v12b/winner_anchor_diag/tmp_pair_manifests/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic.jsonl,reports/dpo_objective_repair_v12b/winner_anchor_diag/per_pair_runs/007_v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic_L0_camera_r4_5step.summary.json,3,v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,L0_camera_r4,winner_anchor_repeat,49,349.5545349121094,0.34955453872680664,1.0,0.7446877360343933,0.7198065519332886,-0.024881184101104736,0.7447774410247803,0.7198601365089417,-0.024917304515838623,0.7446262836456299,0.7197766304016113,-0.024849653244018555,-8.970499038696289e-05,6.145238876342773e-05,5.358457565307617e-05,-2.9921531677246094e-05,-3.612041473388672e-05,3.153085708618164e-05,0.0,1.0,-3.612041473388672e-05,3.153085708618164e-05,3.153085708618164e-05,0.0,1.0,0.0,0.7446313500404358,0.13603261072254547,0.0020466460037687913,14.602760550461095,1e-06,35.047006130218506,58.203125,56.65258550643921,92.98181390762329,True,PASS,
