pair_id,pair_type,source,condition_id,template,camera_motion,failure_type,PSNR,SSIM,mean_absdiff,sharpness_winner,sharpness_loser,sharpness_ratio,brightness,contrast,flicker,freeze_rate,local_absdiff_mean,local_absdiff_p95,reward_winner,reward_loser,reward_margin,R_bg,R_cam,R_fg,R_phys,R_reobs,R_quality,P_freeze,P_blur,R_total,status
v11_SYN_0389_01008_drop_orbit_left_72_seed40008_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01008_drop_orbit_left_72_seed40008,drop,orbit_left_72,partial_freeze_foreground,37.5977809618703,0.9910853463346507,2.40838423371315,1200.5545662151003,1195.8929774003916,0.9961171370781404,88.72385879907851,55.22033764526863,1.007945381222723,0.0,10.49063491821289,47.0,1.0,0.850134,0.149866,0.870134,0.860134,0.830134,0.835134,0.850134,0.996117,0.0,0.0,0.850134,SCORED
v11_SYN_0390_01008_drop_orbit_left_72_seed40008_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01008_drop_orbit_left_72_seed40008,drop,orbit_left_72,wrong_camera_motion_visible,38.27767740111736,0.995600408093948,2.3162597715854645,1200.5545662151003,1186.9149412926192,0.9886388963109602,88.51241924579327,54.97248842893554,0.55199899116325,0.0,7.9081315994262695,42.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.988639,0.0,0.0,0.88,SCORED
v11_SYN_0391_01013_drop_orbit_left_72_seed40013_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01013_drop_orbit_left_72_seed40013,drop,orbit_left_72,drop_motion_failure_synthetic,36.55450408418507,0.9965330159092504,2.2737951576709747,1061.792597499778,1047.9254106412272,0.9869398346926285,99.33172075320513,55.728754821741205,1.2121408729199672,0.0,12.165141105651855,60.0,1.0,0.826212,0.173788,0.846212,0.836212,0.806212,0.811212,0.826212,0.98694,0.0,0.0,0.826212,SCORED
v11_SYN_0392_01013_drop_orbit_left_72_seed40013_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01013_drop_orbit_left_72_seed40013,drop,orbit_left_72,object_duplicate_or_fragment,34.206147840731745,0.9869240503059247,2.4218288958072662,1061.792597499778,1069.4984099401054,1.0072573612315767,99.85116937099357,55.84275224787156,0.895296626547524,0.0,4.505814075469971,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0393_01013_drop_orbit_left_72_seed40013_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01013_drop_orbit_left_72_seed40013,drop,orbit_left_72,local_scene_patch_drift,36.31377380630309,0.9934317980572234,2.4372362196445465,1061.792597499778,1045.1422926524451,0.9843186843919818,99.37430701622597,55.60986470536988,1.2112208174399712,0.0,10.910913467407227,55.0,1.0,0.84413,0.15587,0.86413,0.85413,0.82413,0.82913,0.84413,0.984319,0.0,0.0,0.84413,SCORED
v11_SYN_0394_01013_drop_orbit_left_72_seed40013_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01013_drop_orbit_left_72_seed40013,drop,orbit_left_72,object_identity_color_shift,38.26855100828874,0.9975102656232206,2.2785838544368744,1061.792597499778,1059.4460173586447,0.997789982578096,99.31854028946313,55.854439775479456,1.0739317155788104,0.0,9.64741039276123,35.0,1.0,0.86218,0.13782,0.88218,0.87218,0.84218,0.84718,0.86218,0.99779,0.0,0.0,0.86218,SCORED
v11_SYN_0395_01013_drop_orbit_left_72_seed40013_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01013_drop_orbit_left_72_seed40013,drop,orbit_left_72,partial_freeze_foreground,37.06321071586134,0.9852077752686572,2.676117032766342,1061.792597499778,1066.859726793741,1.004772240173008,99.49825282952725,55.96638733359073,0.6355666003860496,0.0,13.742868423461914,89.0,1.0,0.803673,0.196327,0.823673,0.813673,0.783673,0.788673,0.803673,1.0,0.0,0.0,0.803673,SCORED
v11_SYN_0396_01013_drop_orbit_left_72_seed40013_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01013_drop_orbit_left_72_seed40013,drop,orbit_left_72,wrong_camera_motion_visible,38.96740711945005,0.9982295728731053,2.131638079881668,1061.792597499778,1038.1872595995603,0.97776840982545,99.38169195713141,55.74582547800459,1.077225310383763,0.0,5.505303859710693,18.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.977768,0.0,0.0,0.88,SCORED
v11_SYN_0397_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,drop_motion_failure_synthetic,37.1101733809391,0.9969689638408155,2.1820884943008423,1172.6512692171846,1163.0148009966174,0.9917823239821483,102.90369090544871,54.5995483484711,0.7747186977434186,0.0,11.41956901550293,47.0,1.0,0.836863,0.163137,0.856863,0.846863,0.816863,0.821863,0.836863,0.991782,0.0,0.0,0.836863,SCORED
v11_SYN_0398_01014_drop_orbit_left_72_seed40014_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,object_duplicate_or_fragment,35.48591719043534,0.9944903959221303,2.244624376296997,1172.6512692171846,1178.4849670122424,1.0049747933961453,103.03789688501601,54.7543004407713,0.80805510469115,0.0,7.577747821807861,41.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0399_01014_drop_orbit_left_72_seed40014_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,local_scene_patch_drift,36.3100295806113,0.9946091803650886,2.411144495010376,1172.6512692171846,1147.563339908877,0.9786058055404134,102.87784768129006,54.51137707610983,0.9490153941898853,0.0,10.530591011047363,48.0,1.0,0.849563,0.150437,0.869563,0.859563,0.829563,0.834563,0.849563,0.978606,0.0,0.0,0.849563,SCORED
v11_SYN_0400_01014_drop_orbit_left_72_seed40014_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,object_identity_color_shift,38.28761826452897,0.9982188342551797,2.289525330066681,1172.6512692171846,1168.836057507034,0.9967465078433386,102.72147874098557,54.76646046649045,1.020249436956824,0.0,8.535354614257812,33.0,1.0,0.878066,0.121934,0.898066,0.888066,0.858066,0.863066,0.878066,0.996747,0.0,0.0,0.878066,SCORED
v11_SYN_0401_01014_drop_orbit_left_72_seed40014_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,partial_freeze_foreground,38.45083423987387,0.9965024257743061,2.1696155667304993,1172.6512692171846,1168.646270097178,0.9965846631289925,102.85362955729167,54.740695218499944,0.7769686539163283,0.0,7.391950607299805,32.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996585,0.0,0.0,0.88,SCORED
v11_SYN_0402_01014_drop_orbit_left_72_seed40014_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,wrong_camera_motion_visible,40.878177475145364,0.9994938363025836,1.9850373268127441,1172.6512692171846,1160.1293880859603,0.9893217349017112,102.88032038762019,54.65082067987673,0.7175631027014925,0.0,3.0776278972625732,10.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.989322,0.0,0.0,0.88,SCORED
v11_SYN_0403_01026_drop_orbit_left_72_seed40026_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01026_drop_orbit_left_72_seed40026,drop,orbit_left_72,drop_motion_failure_synthetic,35.17828579819459,0.9858787421197797,2.2896267473697662,399.68500743507167,396.3499584356489,0.99165580662512,134.4703400440705,43.96371794802022,1.4525483347981374,0.0,15.740524291992188,107.0,1.0,0.775135,0.224865,0.795135,0.785135,0.755135,0.760135,0.775135,0.991656,0.0,0.0,0.775135,SCORED
v11_SYN_0404_01026_drop_orbit_left_72_seed40026_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01026_drop_orbit_left_72_seed40026,drop,orbit_left_72,object_duplicate_or_fragment,36.47895064995126,0.9941097499496363,1.9693059027194977,399.68500743507167,403.03374374213934,1.0083784386113939,133.9618139022436,44.559312058954646,1.1082766567770712,0.0,5.557095527648926,6.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0405_01026_drop_orbit_left_72_seed40026_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01026_drop_orbit_left_72_seed40026,drop,orbit_left_72,local_scene_patch_drift,40.63211070145176,0.9988665554859997,1.7959026098251343,399.68500743507167,394.2663696936618,0.9864427295819124,134.1384778145032,44.370975863023645,1.278498462232709,0.0,3.224627733230591,9.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.986443,0.0,0.0,0.88,SCORED
v11_SYN_0406_01026_drop_orbit_left_72_seed40026_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01026_drop_orbit_left_72_seed40026,drop,orbit_left_72,object_identity_color_shift,35.305618512770764,0.9981594824791351,2.395712524652481,399.68500743507167,397.0947300702643,0.9935192030970855,133.77970315004006,44.20571509872302,0.8619218652428919,0.0,18.3787841796875,92.0,1.0,0.737446,0.262554,0.757446,0.747446,0.717446,0.722446,0.737446,0.993519,0.0,0.0,0.737446,SCORED
v11_SYN_0407_01026_drop_orbit_left_72_seed40026_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01026_drop_orbit_left_72_seed40026,drop,orbit_left_72,partial_freeze_foreground,41.707901986655195,0.9995613195554083,1.7821115851402283,399.68500743507167,397.77936298292457,0.9952321342759177,134.1224872295673,44.38747963004127,1.2639342996041925,0.0,2.751713514328003,9.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.995232,0.0,0.0,0.88,SCORED
v11_SYN_0408_01026_drop_orbit_left_72_seed40026_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01026_drop_orbit_left_72_seed40026,drop,orbit_left_72,wrong_camera_motion_visible,42.36696459844836,0.9997231089166121,1.7106485068798065,399.68500743507167,397.683522137572,0.9949923433322249,134.13661420773235,44.39484447538712,1.3300999780355824,0.0,1.667246699333191,3.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.994992,0.0,0.0,0.88,SCORED
v11_SYN_0409_01029_drop_orbit_left_72_seed40029_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01029_drop_orbit_left_72_seed40029,drop,orbit_left_72,drop_motion_failure_synthetic,37.93053011691122,0.9937410704222795,2.3865562081336975,946.2168813347158,934.6875288725746,0.9878153173153141,117.87225373096956,55.35743894318976,1.5440432669739694,0.0,8.727907180786133,40.0,1.0,0.875316,0.124684,0.895316,0.885316,0.855316,0.860316,0.875316,0.987815,0.0,0.0,0.875316,SCORED
v11_SYN_0410_01029_drop_orbit_left_72_seed40029_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01029_drop_orbit_left_72_seed40029,drop,orbit_left_72,object_duplicate_or_fragment,37.034808434676634,0.9947710427578406,2.1045414805412292,946.2168813347158,948.2928987747018,1.0021940186005387,118.03449081029648,55.6144811122733,1.3342211910402235,0.0,5.106411457061768,8.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0411_01029_drop_orbit_left_72_seed40029_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01029_drop_orbit_left_72_seed40029,drop,orbit_left_72,local_scene_patch_drift,40.08308206911286,0.9992955091230278,2.027130961418152,946.2168813347158,928.7367113748621,0.9815262544072108,117.98567520532852,55.577260855621624,1.2709611986273417,0.0,3.8388173580169678,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.981526,0.0,0.0,0.88,SCORED
v11_SYN_0412_01029_drop_orbit_left_72_seed40029_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01029_drop_orbit_left_72_seed40029,drop,orbit_left_72,object_identity_color_shift,34.413799687542095,0.9982017894441684,2.593677818775177,946.2168813347158,942.5666167234199,0.996142253769253,117.63195487780449,55.3976502097459,1.1348353665089896,0.0,23.812063217163086,120.0,1.0,0.659828,0.340172,0.679828,0.669828,0.639828,0.644828,0.659828,0.996142,0.0,0.0,0.659828,SCORED
v11_SYN_0413_01029_drop_orbit_left_72_seed40029_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01029_drop_orbit_left_72_seed40029,drop,orbit_left_72,partial_freeze_foreground,37.01797286854404,0.9948067707287639,2.399123251438141,946.2168813347158,943.8595879774264,0.9975087177144071,118.19357409354969,55.546920776756394,1.4600727006458698,0.0,12.804333686828613,75.0,1.0,0.817081,0.182919,0.837081,0.827081,0.797081,0.802081,0.817081,0.997509,0.0,0.0,0.817081,SCORED
v11_SYN_0414_01029_drop_orbit_left_72_seed40029_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01029_drop_orbit_left_72_seed40029,drop,orbit_left_72,wrong_camera_motion_visible,37.26533729814251,0.9962132888916109,2.2351921796798706,946.2168813347158,929.5251641493012,0.9823595229624004,117.84134239783654,55.516757496937174,1.495064698372486,0.0,9.027052879333496,35.0,1.0,0.871042,0.128958,0.891042,0.881042,0.851042,0.856042,0.871042,0.98236,0.0,0.0,0.871042,SCORED
v11_SYN_0415_01032_drop_orbit_left_72_seed40032_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01032_drop_orbit_left_72_seed40032,drop,orbit_left_72,drop_motion_failure_synthetic,37.39197585018093,0.996967471237529,2.1092567145824432,616.2786110383003,610.8698439366688,0.9912235034674619,132.36942858573718,45.71140262425904,2.413982059338591,0.0,9.639628410339355,52.0,1.0,0.862291,0.137709,0.882291,0.872291,0.842291,0.847291,0.862291,0.991224,0.0,0.0,0.862291,SCORED
v11_SYN_0416_01032_drop_orbit_left_72_seed40032_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01032_drop_orbit_left_72_seed40032,drop,orbit_left_72,object_duplicate_or_fragment,39.22180533122121,0.9987228975269645,1.9287651777267456,616.2786110383003,615.1185531213642,0.9981176404725467,132.3183643830128,45.898108753898796,2.396352790799216,0.0,3.8790078163146973,12.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.998118,0.0,0.0,0.88,SCORED
v11_SYN_0417_01032_drop_orbit_left_72_seed40032_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01032_drop_orbit_left_72_seed40032,drop,orbit_left_72,local_scene_patch_drift,38.6170271149443,0.9981023367262069,2.0226981937885284,616.2786110383003,608.5141160220053,0.9874009987291066,132.33075232872596,45.81192495377677,2.397853615147009,0.0,6.022355556488037,24.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.987401,0.0,0.0,0.88,SCORED
v11_SYN_0418_01032_drop_orbit_left_72_seed40032_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01032_drop_orbit_left_72_seed40032,drop,orbit_left_72,object_identity_color_shift,40.671253083486754,0.9997066370443067,1.9602470099925995,616.2786110383003,614.0068681754508,0.9963137729941076,132.31745167267627,45.850331523885,2.271631778251554,0.0,4.729269027709961,14.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996314,0.0,0.0,0.88,SCORED
v11_SYN_0419_01032_drop_orbit_left_72_seed40032_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01032_drop_orbit_left_72_seed40032,drop,orbit_left_72,partial_freeze_foreground,35.04543785073699,0.9883061075218659,2.432912439107895,616.2786110383003,614.785317444281,0.997576918028876,132.1163586738782,45.982746581028024,2.655611105856027,0.0,11.52981185913086,64.0,1.0,0.835288,0.164712,0.855288,0.845288,0.815288,0.820288,0.835288,0.997577,0.0,0.0,0.835288,SCORED
v11_SYN_0420_01032_drop_orbit_left_72_seed40032_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01032_drop_orbit_left_72_seed40032,drop,orbit_left_72,wrong_camera_motion_visible,38.485920821537476,0.9973864471444862,2.0823254883289337,616.2786110383003,607.9235155641101,0.9864426651988517,132.35196376702723,45.77513353004156,2.4990453642947665,0.0,7.062474250793457,30.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.986443,0.0,0.0,0.88,SCORED
v11_SYN_0421_01038_drop_orbit_left_72_seed40038_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01038_drop_orbit_left_72_seed40038,drop,orbit_left_72,drop_motion_failure_synthetic,36.407013683664594,0.9958345322493753,2.2574901282787323,1082.2980803671471,1070.0788424256475,0.9887099144386688,111.52994791666667,54.19754193793687,1.370132411531874,0.0,11.473010063171387,55.0,1.0,0.8361,0.1639,0.8561,0.8461,0.8161,0.8211,0.8361,0.98871,0.0,0.0,0.8361,SCORED
v11_SYN_0422_01038_drop_orbit_left_72_seed40038_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01038_drop_orbit_left_72_seed40038,drop,orbit_left_72,object_duplicate_or_fragment,39.011985213022676,0.9977718373290466,2.0188217759132385,1082.2980803671471,1078.4867838819775,0.9964785149758787,111.49123785556891,54.294285873295486,1.4984346802916588,0.0,4.366036891937256,8.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996479,0.0,0.0,0.88,SCORED
v11_SYN_0423_01038_drop_orbit_left_72_seed40038_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01038_drop_orbit_left_72_seed40038,drop,orbit_left_72,local_scene_patch_drift,37.63115198740303,0.996787328992619,2.1696251928806305,1082.2980803671471,1072.4663374176343,0.9909158640130883,111.4183587489984,54.1915778389915,1.5072339411372657,0.0,7.521829605102539,26.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990916,0.0,0.0,0.88,SCORED
v11_SYN_0424_01038_drop_orbit_left_72_seed40038_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01038_drop_orbit_left_72_seed40038,drop,orbit_left_72,object_identity_color_shift,39.32279294242333,0.99946394509311,2.1878409385681152,1082.2980803671471,1079.9527682068974,0.9978330256695206,111.27742575620994,54.40182119275989,1.7489905497001115,0.0,5.864179611206055,27.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.997833,0.0,0.0,0.88,SCORED
v11_SYN_0425_01038_drop_orbit_left_72_seed40038_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01038_drop_orbit_left_72_seed40038,drop,orbit_left_72,partial_freeze_foreground,36.44159438229132,0.9947471220841158,2.284383326768875,1082.2980803671471,1083.2681690983236,1.0008963230628212,111.40679274338942,54.28598345570272,1.3818446348179383,0.0,11.388263702392578,40.0,1.0,0.837311,0.162689,0.857311,0.847311,0.817311,0.822311,0.837311,1.0,0.0,0.0,0.837311,SCORED
v11_SYN_0426_01038_drop_orbit_left_72_seed40038_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01038_drop_orbit_left_72_seed40038,drop,orbit_left_72,wrong_camera_motion_visible,40.59132379824747,0.9994374383468241,1.983978122472763,1082.2980803671471,1071.095485304253,0.9896492516657306,111.4249029697516,54.256977428125104,1.4033890918922884,0.0,4.003727912902832,12.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.989649,0.0,0.0,0.88,SCORED
v11_SYN_0427_01039_drop_orbit_left_72_seed40039_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01039_drop_orbit_left_72_seed40039,drop,orbit_left_72,drop_motion_failure_synthetic,34.23332340273643,0.990217351548715,2.706652492284775,1462.1881075366198,1447.1747792755816,0.9897322867192077,90.33733097956731,57.329656436295224,0.4656106019275366,0.0,17.4741153717041,106.0,1.0,0.75037,0.24963,0.77037,0.76037,0.73037,0.73537,0.75037,0.989732,0.0,0.0,0.75037,SCORED
v11_SYN_0428_01039_drop_orbit_left_72_seed40039_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01039_drop_orbit_left_72_seed40039,drop,orbit_left_72,object_duplicate_or_fragment,37.71973827305614,0.9976897532808459,2.137282758951187,1462.1881075366198,1457.226515804027,0.9966067349996722,90.1245849609375,57.44494821544338,0.1027471099429443,0.0,5.0906195640563965,19.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996607,0.0,0.0,0.88,SCORED
v11_SYN_0429_01039_drop_orbit_left_72_seed40039_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01039_drop_orbit_left_72_seed40039,drop,orbit_left_72,local_scene_patch_drift,36.354297068074736,0.9961723973211114,2.382391005754471,1462.1881075366198,1439.1948952110783,0.9842747918743824,90.18737166967146,57.37484333453153,0.2305625463003195,0.0,9.413033485412598,34.0,1.0,0.865528,0.134472,0.885528,0.875528,0.845528,0.850528,0.865528,0.984275,0.0,0.0,0.865528,SCORED
v11_SYN_0430_01039_drop_orbit_left_72_seed40039_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01039_drop_orbit_left_72_seed40039,drop,orbit_left_72,object_identity_color_shift,33.223071022113345,0.996946786956895,2.9268251955509186,1462.1881075366198,1454.141414642168,0.9944968141599065,89.6548314803686,56.81287739509244,0.537399413902158,0.0,29.306224822998047,135.0,1.0,0.58134,0.41866,0.60134,0.59134,0.56134,0.56634,0.58134,0.994497,0.0,0.0,0.58134,SCORED
v11_SYN_0431_01039_drop_orbit_left_72_seed40039_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01039_drop_orbit_left_72_seed40039,drop,orbit_left_72,partial_freeze_foreground,36.61156623900201,0.9951756961111957,2.4011864960193634,1462.1881075366198,1454.0662694097962,0.9944454218445586,89.99325295472757,57.37173135066611,0.4219111552761435,0.0,10.266613960266113,32.0,1.0,0.853334,0.146666,0.873334,0.863334,0.833334,0.838334,0.853334,0.994445,0.0,0.0,0.853334,SCORED
v11_SYN_0432_01039_drop_orbit_left_72_seed40039_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01039_drop_orbit_left_72_seed40039,drop,orbit_left_72,wrong_camera_motion_visible,38.09533492670632,0.9961215705036214,2.311354845762253,1462.1881075366198,1441.5996653432899,0.9859194298783245,89.93001427283654,57.220965040899024,0.43018300395922787,0.0,7.376959323883057,28.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.985919,0.0,0.0,0.88,SCORED
v11_SYN_0433_01047_drop_orbit_left_72_seed40047_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01047_drop_orbit_left_72_seed40047,drop,orbit_left_72,drop_motion_failure_synthetic,37.86713207048612,0.9942360151480137,2.325546085834503,1463.5128817299603,1455.2051164117229,0.9943234081392297,85.8747320713141,55.0912022879718,0.3760502834775517,0.0,9.403792381286621,54.0,1.0,0.86566,0.13434,0.88566,0.87566,0.84566,0.85066,0.86566,0.994323,0.0,0.0,0.86566,SCORED
v11_SYN_0434_01047_drop_orbit_left_72_seed40047_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01047_drop_orbit_left_72_seed40047,drop,orbit_left_72,object_duplicate_or_fragment,33.828989930317185,0.9846088137522003,2.5408639907836914,1463.5128817299603,1478.5461958888864,1.0102720750437697,86.26761505909455,55.29866943222345,0.2623564181545396,0.0,10.248976707458496,73.0,1.0,0.853586,0.146414,0.873586,0.863586,0.833586,0.838586,0.853586,1.0,0.0,0.0,0.853586,SCORED
v11_SYN_0435_01047_drop_orbit_left_72_seed40047_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01047_drop_orbit_left_72_seed40047,drop,orbit_left_72,local_scene_patch_drift,35.767400086265354,0.992729689896591,2.4472963213920593,1463.5128817299603,1456.3452806745431,0.9951024680821072,85.66061385717147,54.92249099282142,0.21626029478749853,0.0,14.853198051452637,95.0,1.0,0.787811,0.212189,0.807811,0.797811,0.767811,0.772811,0.787811,0.995102,0.0,0.0,0.787811,SCORED
v11_SYN_0436_01047_drop_orbit_left_72_seed40047_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01047_drop_orbit_left_72_seed40047,drop,orbit_left_72,object_identity_color_shift,33.42785989538023,0.9964908550221937,2.9351689219474792,1463.5128817299603,1458.3315098912901,0.9964596335981648,85.15088767027243,54.47936433737446,0.5634959793361791,0.0,23.17627716064453,145.0,1.0,0.66891,0.33109,0.68891,0.67891,0.64891,0.65391,0.66891,0.99646,0.0,0.0,0.66891,SCORED
v11_SYN_0437_01047_drop_orbit_left_72_seed40047_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01047_drop_orbit_left_72_seed40047,drop,orbit_left_72,partial_freeze_foreground,35.16931545500328,0.9914390574019177,2.5085132122039795,1463.5128817299603,1453.907417593614,0.9934367068102408,85.81354792668269,55.23593093242546,0.5146245561935562,0.0,13.915313720703125,62.0,1.0,0.80121,0.19879,0.82121,0.81121,0.78121,0.78621,0.80121,0.993437,0.0,0.0,0.80121,SCORED
v11_SYN_0438_01047_drop_orbit_left_72_seed40047_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01047_drop_orbit_left_72_seed40047,drop,orbit_left_72,wrong_camera_motion_visible,38.39957526371648,0.997984583383679,2.157177746295929,1463.5128817299603,1446.062290390088,0.9880762297716704,85.74674666967148,55.11132384896581,0.22885234651444672,0.0,7.564776420593262,25.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.988076,0.0,0.0,0.88,SCORED
v11_SYN_0439_01060_drop_orbit_left_72_seed40060_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,drop_motion_failure_synthetic,35.32903271391285,0.9927007409040896,2.5617371201515198,1755.7106325270845,1708.789126594708,0.9732749206866084,82.03917643229167,54.19751388399685,0.900249931309851,0.0,14.10470962524414,94.0,1.0,0.798504,0.201496,0.818504,0.808504,0.778504,0.783504,0.798504,0.973275,0.0,0.0,0.798504,SCORED
v11_SYN_0440_01060_drop_orbit_left_72_seed40060_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,object_duplicate_or_fragment,35.36196777791544,0.9933049514044714,2.427938938140869,1755.7106325270845,1733.916481612737,0.9875867067737895,82.56974471654647,54.7113432599122,0.587639781259583,0.0,8.124757766723633,45.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.987587,0.0,0.0,0.88,SCORED
v11_SYN_0441_01060_drop_orbit_left_72_seed40060_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,local_scene_patch_drift,35.6546263372734,0.9937658262407483,2.5821619033813477,1755.7106325270845,1716.8923204548842,0.9778902563264554,82.44229767628207,54.460720924465534,0.5233415043598517,0.0,12.98121166229248,68.0,1.0,0.814554,0.185446,0.834554,0.824554,0.794554,0.799554,0.814554,0.97789,0.0,0.0,0.814554,SCORED
