source,line_no,pair_id,pair_type,v14_pair_source,schema_ok,errors,prefix_exists,winner_full_exists,winner_future_exists,loser_full_exists,loser_future_exists
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,45,v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,46,v11_SYN_0499_03418_roll_orbit_right_60_seed42418_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,47,v11_SYN_0396_01013_drop_orbit_left_72_seed40013_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,48,v11_SYN_0047_02259_collision_strafe_left_180_seed41259_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,49,v11_SYN_EXTRA_0021_02228_collision_orbit_right_64_seed41228_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,50,v11_SYN_0235_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,51,v11_SYN_0397_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,52,v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,53,v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,54,v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,55,v11_SYN_0417_01032_drop_orbit_left_72_seed40032_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,56,v10_TypeM_004_02222_collision_orbit_right_64_seed41222_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,57,v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,58,v11_SYN_0428_01039_drop_orbit_left_72_seed40039_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,59,v11_SYN_0400_01014_drop_orbit_left_72_seed40014_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,60,v11_SYN_0413_01029_drop_orbit_left_72_seed40029_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,61,v11_SYN_0236_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,62,v11_SYN_0505_03435_roll_orbit_right_60_seed42435_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,63,v11_SYN_0414_01029_drop_orbit_left_72_seed40029_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,64,v11_SYN_0053_02262_collision_orbit_right_64_seed41262_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,65,v11_SYN_EXTRA_0025_02239_collision_strafe_left_180_seed41239_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,66,v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,67,v11_SYN_0403_01026_drop_orbit_left_72_seed40026_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,68,v10_TypeM_003_02215_collision_strafe_left_180_seed41215_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,69,v10_TypeM_002_02202_collision_orbit_right_64_seed41202_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,70,v10_TypeM_005_02226_collision_orbit_right_64_seed41226_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,71,v11_SYN_0423_01038_drop_orbit_left_72_seed40038_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,72,v10_TypeM_016_02327_collision_strafe_left_180_seed41327_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,73,v11_SYN_0537_03465_roll_orbit_right_60_seed42465_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,74,v11_SYN_0434_01047_drop_orbit_left_72_seed40047_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,75,v11_SYN_0406_01026_drop_orbit_left_72_seed40026_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,76,v11_SYN_0419_01032_drop_orbit_left_72_seed40032_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,77,v11_SYN_EXTRA_0158_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,78,v11_SYN_0511_03437_roll_orbit_right_60_seed42437_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,79,v11_SYN_0420_01032_drop_orbit_left_72_seed40032_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,80,v11_SYN_0059_02276_collision_orbit_right_64_seed41276_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,81,v11_SYN_0043_02259_collision_strafe_left_180_seed41259_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,82,v11_SYN_0241_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,83,v11_SYN_0409_01029_drop_orbit_left_72_seed40029_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,84,v10_TypeM_007_02239_collision_strafe_left_180_seed41239_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,85,v10_TypeM_006_02228_collision_orbit_right_64_seed41228_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,86,v10_TypeM_009_02262_collision_orbit_right_64_seed41262_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,87,v11_SYN_0429_01039_drop_orbit_left_72_seed40039_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,88,v10_TypeM_040_04228_containment_orbit_left_44_seed43228_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,89,v11_SYN_0549_03477_roll_orbit_right_60_seed42477_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,90,v11_SYN_0440_01060_drop_orbit_left_72_seed40060_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,91,v11_SYN_0412_01029_drop_orbit_left_72_seed40029_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,92,v11_SYN_0425_01038_drop_orbit_left_72_seed40038_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,93,v11_SYN_0242_04236_containment_orbit_left_44_seed43236_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,94,v11_SYN_0517_03440_roll_orbit_right_60_seed42440_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,95,v11_SYN_0432_01039_drop_orbit_left_72_seed40039_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,96,v11_SYN_0065_02284_collision_orbit_right_64_seed41284_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,97,v11_SYN_EXTRA_0029_02259_collision_strafe_left_180_seed41259_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,98,v11_SYN_EXTRA_0165_04248_containment_orbit_left_44_seed43248_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,99,v11_SYN_0415_01032_drop_orbit_left_72_seed40032_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,100,v10_TypeM_011_02284_collision_orbit_right_64_seed41284_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,101,v10_TypeM_010_02276_collision_orbit_right_64_seed41276_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,102,v10_TypeM_013_02288_collision_orbit_right_64_seed41288_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,103,v11_SYN_0435_01047_drop_orbit_left_72_seed40047_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,104,v10_TypeM_044_04252_containment_orbit_left_44_seed43252_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,105,v11_SYN_0579_03533_roll_orbit_right_60_seed42533_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,106,v11_SYN_0452_01086_drop_orbit_left_72_seed40086_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,107,v11_SYN_0418_01032_drop_orbit_left_72_seed40032_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,108,v11_SYN_0431_01039_drop_orbit_left_72_seed40039_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,109,v11_SYN_EXTRA_0162_04236_containment_orbit_left_44_seed43236_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,110,v11_SYN_0529_03453_roll_orbit_right_60_seed42453_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,111,v11_SYN_0438_01047_drop_orbit_left_72_seed40047_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,112,v11_SYN_0095_02327_collision_strafe_left_180_seed41327_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,113,v11_SYN_0049_02262_collision_orbit_right_64_seed41262_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,114,v11_SYN_0253_04249_containment_orbit_left_44_seed43249_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,115,v11_SYN_0421_01038_drop_orbit_left_72_seed40038_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,116,v10_TypeM_015_02295_collision_strafe_left_180_seed41295_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,117,v10_TypeM_018_02353_collision_strafe_left_180_seed41353_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,118,v10_TypeM_017_02328_collision_orbit_right_64_seed41328_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,119,v11_SYN_0441_01060_drop_orbit_left_72_seed40060_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,120,v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,121,v11_SYN_0585_03536_roll_orbit_right_60_seed42536_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,122,v11_SYN_0458_01101_drop_orbit_left_72_seed40101_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,123,v11_SYN_0424_01038_drop_orbit_left_72_seed40038_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,124,v11_SYN_0437_01047_drop_orbit_left_72_seed40047_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,125,v11_SYN_0248_04248_containment_orbit_left_44_seed43248_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,126,v11_SYN_0535_03465_roll_orbit_right_60_seed42465_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
