step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason,winner_contribution_ratio
100,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.004809558391571045,-0.003998875617980957,-0.006163615155858996,-0.004906236425762825,-0.004906236425762825,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7779691815376282,0.813086986541748,0.03511780500411987,0.7779121994972229,0.8130618929862976,0.03514969348907471,0.0047525763511657715,0.004809558391571045,-0.003973782062530518,-0.003998875617980957,0.0007787942886352539,0.0008106827735900879,1.0,1.0,0.0007787942886352539,0.0008106827735900879,0.0008106827735900879,0.0,1.0,0.005,-0.000743865966796875,0.777252733707428,0.4499007089661464,0.003313079465197575,14.616643144592235,1e-06,34.967875480651855,56.896484375,56.570502281188965,97.44272708892822,True,PASS,,0.9999983775781708
101,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.004452168941497803,-0.004594624042510986,-0.006068272277730388,-0.0062102329909596585,-0.0062102329909596585,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7315787076950073,0.7376995086669922,0.006120800971984863,0.7314559817314148,0.7375523447990417,0.006096363067626953,0.0043294429779052734,0.004452168941497803,-0.004447460174560547,-0.004594624042510986,-0.00011801719665527344,-0.0001424551010131836,1.0,1.0,-0.00011801719665527344,-0.0001424551010131836,-0.0001424551010131836,0.0,1.0,0.005,9.870529174804688e-05,0.7316312789916992,0.49697389067965553,0.0033277509276460255,14.616740951502203,1e-06,34.96790599822998,56.916015625,56.570502281188965,92.99294424057007,True,PASS,,0.9999983520872066
102,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.004496634006500244,-0.004528641700744629,-0.00621792709302623,-0.0062154483520781715,-0.0062154483520781715,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.720879316329956,0.7264730930328369,0.005593776702880859,0.7209265232086182,0.7263486385345459,0.005422115325927734,0.0045438408851623535,0.004496634006500244,-0.004404187202453613,-0.004528641700744629,0.00013965368270874023,-3.2007694244384766e-05,1.0,1.0,0.00013965368270874023,-3.2007694244384766e-05,-3.2007694244384766e-05,0.0,1.0,0.005,-0.00024044513702392578,0.7205689549446106,0.5007043980976329,0.0033344836330958384,14.616839676298103,1e-06,34.96790599822998,56.896484375,56.570502281188965,94.51159048080444,True,PASS,,0.9999983917495706
103,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.004480957984924316,-0.004258692264556885,-0.005707646936568054,-0.0054669385120628845,-0.0054669385120628845,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7829253077507019,0.7768245935440063,-0.006100714206695557,0.7828413844108582,0.7768629193305969,-0.0059784650802612305,0.004397034645080566,0.004480957984924316,-0.004297018051147461,-0.004258692264556885,0.00010001659393310547,0.00022226572036743164,1.0,1.0,0.00010001659393310547,0.00022226572036743164,0.00022226572036743164,0.0,1.0,0.005,-0.00011605024337768555,0.7828112840652466,0.4286396555751853,0.0033199496500433425,14.616938596839061,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.35154151916504,True,PASS,,0.9999982479675792
104,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.005089223384857178,-0.004394173622131348,-0.006523186933630122,-0.005392539040256172,-0.005392539040256172,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7777584791183472,0.8128046989440918,0.03504621982574463,0.7776325345039368,0.8126665949821472,0.03503406047821045,0.004963278770446777,0.005089223384857178,-0.004256069660186768,-0.004394173622131348,0.0007072091102600098,0.0006950497627258301,1.0,1.0,0.0007072091102600098,0.0006950497627258301,0.0006950497627258301,0.0,1.0,0.005,-0.0008005499839782715,0.7768320441246033,0.4589711086025727,0.003336346555334056,14.617038844509391,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.72114849090576,True,PASS,,0.9999984670093358
105,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0048389434814453125,-0.0047983527183532715,-0.006597185621041655,-0.006486493810869862,-0.006486493810869862,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7312108874320984,0.737297773361206,0.006086885929107666,0.7310692071914673,0.7373486161231995,0.006279408931732178,0.004697263240814209,0.0048389434814453125,-0.00484919548034668,-0.0047983527183532715,-0.0001519322395324707,4.0590763092041016e-05,1.0,1.0,-0.0001519322395324707,4.0590763092041016e-05,4.0590763092041016e-05,0.0,1.0,0.005,5.608797073364258e-05,0.7312436103820801,0.5069096139547409,0.0033512127889963575,14.617140268810235,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.6288366317749,True,PASS,,0.9999984842044144
106,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.004999339580535889,-0.004735052585601807,-0.006915475181369148,-0.006499664780848937,-0.006499664780848937,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7206291556358337,0.726189374923706,0.0055602192878723145,0.7204238176345825,0.7261422276496887,0.005718410015106201,0.004794001579284668,0.004999339580535889,-0.004687905311584473,-0.004735052585601807,0.00010609626770019531,0.00026428699493408203,1.0,1.0,0.00010609626770019531,0.00026428699493408203,0.00026428699493408203,0.0,1.0,0.005,-0.00033271312713623047,0.7201014757156372,0.5104946067923702,0.0033576931049725048,14.61724261295677,1e-06,34.96790599822998,56.896484375,56.570502281188965,94.31817197799683,True,PASS,,0.9999985539698607
107,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00487905740737915,-0.004661619663238525,-0.006216307672515386,-0.005985732639941225,-0.005985732639941225,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7825733423233032,0.776459276676178,-0.006114065647125244,0.7824432849884033,0.7764599919319153,-0.005983293056488037,0.004749000072479248,0.00487905740737915,-0.00466233491897583,-0.004661619663238525,8.666515350341797e-05,0.000217437744140625,1.0,1.0,8.666515350341797e-05,0.000217437744140625,0.000217437744140625,0.0,1.0,0.005,-0.00010687112808227539,0.7824780941009521,0.4374035951239071,0.0033426852169256014,14.617345305807632,1e-06,34.967875480651855,56.916015625,56.570502281188965,94.02510333061218,True,PASS,,0.9999983913306033
108,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.005509376525878906,-0.004677772521972656,-0.007063630731665805,-0.0057415731876317945,-0.0057415731876317945,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7773261070251465,0.812441885471344,0.03511577844619751,0.777212381362915,0.8123829960823059,0.03517061471939087,0.005395650863647461,0.005509376525878906,-0.00461888313293457,-0.004677772521972656,0.0007767677307128906,0.00083160400390625,1.0,1.0,0.0007767677307128906,0.00083160400390625,0.00083160400390625,0.0,1.0,0.005,-0.0007219314575195312,0.7765582203865051,0.46816329089133424,0.0033590293224761768,14.61744916024767,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.57508254051208,True,PASS,,0.9999985842994598
109,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0051326751708984375,-0.005204141139984131,-0.0069990500500947475,-0.007036979846820251,-0.007036979846820251,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7309362292289734,0.7371807098388672,0.006244480609893799,0.7307754755020142,0.7369428277015686,0.006167352199554443,0.004971921443939209,0.0051326751708984375,-0.004966259002685547,-0.005204141139984131,5.662441253662109e-06,-7.146596908569336e-05,1.0,1.0,5.662441253662109e-06,-7.146596908569336e-05,-7.146596908569336e-05,0.0,1.0,0.005,7.18832015991211e-05,0.7309539914131165,0.5170086464624284,0.003373587851628794,14.617554236012564,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.00475096702576,True,PASS,,0.9999985712367192
110,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00537872314453125,-0.005109012126922607,-0.007442225516964362,-0.0070147923255997734,-0.0070147923255997734,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7201463580131531,0.7257688641548157,0.005622506141662598,0.7200444340705872,0.7257682681083679,0.005723834037780762,0.005276799201965332,0.00537872314453125,-0.0051084160804748535,-0.005109012126922607,0.00016838312149047852,0.0002697110176086426,1.0,1.0,0.00016838312149047852,0.0002697110176086426,0.0002697110176086426,0.0,1.0,0.005,-0.0002715587615966797,0.7199134230613708,0.5206052452173706,0.0033800699964413555,14.617660276738604,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.81357526779175,True,PASS,,0.9999986563177183
111,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.005149126052856445,-0.005068540573120117,-0.006561527915913611,-0.006509941966957801,-0.006509941966957801,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7822220921516418,0.77608323097229,-0.006138861179351807,0.782173216342926,0.7760530710220337,-0.006120145320892334,0.005100250244140625,0.005149126052856445,-0.0050383806228637695,-0.005068540573120117,6.186962127685547e-05,8.058547973632812e-05,1.0,1.0,6.186962127685547e-05,8.058547973632812e-05,8.058547973632812e-05,0.0,1.0,0.005,-9.948015213012695e-05,0.782167375087738,0.4458495529498543,0.0033643806995194724,14.61776659943891,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.2414824962616,True,PASS,,0.9999984759670479
112,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.005758821964263916,-0.005005240440368652,-0.007384631116297197,-0.006144749933211616,-0.006144749933211616,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7768768668174744,0.8119766116142273,0.03509974479675293,0.77696293592453,0.8120555281639099,0.03509259223937988,0.00584489107131958,0.005758821964263916,-0.0050841569900512695,-0.005005240440368652,0.0007607340812683105,0.0007535815238952637,1.0,1.0,0.0007607340812683105,0.0007535815238952637,0.0007535815238952637,0.0,1.0,0.005,-0.0008745193481445312,0.776053786277771,0.47738164516620074,0.0033804604074655323,14.61787416566843,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.34388518333435,True,PASS,,0.9999986458380519
113,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.005527496337890625,-0.0055637359619140625,-0.007539473024936148,-0.007525053772090143,-0.007525053772090143,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.730532169342041,0.7365992665290833,0.006067097187042236,0.730380654335022,0.7365832328796387,0.006202578544616699,0.005375981330871582,0.005527496337890625,-0.005547702312469482,-0.0055637359619140625,-0.0001717209815979004,-3.62396240234375e-05,1.0,1.0,-0.0001717209815979004,-3.62396240234375e-05,-3.62396240234375e-05,0.0,1.0,0.005,3.165006637573242e-05,0.7305160164833069,0.5272171327275079,0.0033946531386973176,14.617982953853534,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.34045028686523,True,PASS,,0.9999986736491127
114,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0057395100593566895,-0.0055062174797058105,-0.007943413098244909,-0.007562231635913492,-0.007562231635913492,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7198532223701477,0.7254385352134705,0.005585312843322754,0.7196836471557617,0.7253710627555847,0.005687415599822998,0.005569934844970703,0.0057395100593566895,-0.005438745021820068,-0.0055062174797058105,0.00013118982315063477,0.0002332925796508789,1.0,1.0,0.00013118982315063477,0.0002332925796508789,0.0002332925796508789,0.0,1.0,0.005,-0.00016814470291137695,0.719626247882843,0.5315020905220148,0.003400062509801236,14.618092642855258,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.84550404548645,True,PASS,,0.9999987410968953
115,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0055089592933654785,-0.0053749680519104,-0.007021676669597703,-0.006904873704536663,-0.006904873704536663,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7818675637245178,0.7757624387741089,-0.0061051249504089355,0.781813383102417,0.7757466435432434,-0.006066739559173584,0.0054547786712646484,0.0055089592933654785,-0.005359172821044922,-0.0053749680519104,9.560585021972656e-05,0.00013399124145507812,1.0,1.0,9.560585021972656e-05,0.00013399124145507812,0.00013399124145507812,0.0,1.0,0.005,-0.00023484230041503906,0.7816131114959717,0.4546045058793613,0.0033842085855000726,14.618202594347467,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.5430212020874,True,PASS,,0.999998575840753
116,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.006265878677368164,-0.005478918552398682,-0.008037457925968425,-0.006728227655502418,-0.006728227655502418,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7765044569969177,0.8118304014205933,0.03532594442367554,0.7764558792114258,0.8115818500518799,0.0351259708404541,0.006217300891876221,0.006265878677368164,-0.005230367183685303,-0.005478918552398682,0.000986933708190918,0.0007869601249694824,1.0,1.0,0.000986933708190918,0.0007869601249694824,0.0007869601249694824,0.0,1.0,0.005,-0.0008486509323120117,0.7756648063659668,0.48675985639325636,0.003400205342204054,14.618313821261866,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.30313920974731,True,PASS,,0.9999987558270724
117,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00587773323059082,-0.005902290344238281,-0.008019114546952444,-0.007984787568651959,-0.007984787568651959,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7300082445144653,0.7362229228019714,0.0062146782875061035,0.7300304174423218,0.7362446784973145,0.006214261054992676,0.005899906158447266,0.00587773323059082,-0.005924046039581299,-0.005902290344238281,-2.4139881134033203e-05,-2.4557113647460938e-05,1.0,1.0,-2.4139881134033203e-05,-2.4557113647460938e-05,-2.4557113647460938e-05,0.0,1.0,0.005,9.942054748535156e-05,0.7301439642906189,0.5370607960308785,0.0034143209754781798,14.618426394960538,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.83661961555481,True,PASS,,0.999998752981084
118,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.006210029125213623,-0.0058768391609191895,-0.00859741286276205,-0.00807330301754364,-0.00807330301754364,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.719453752040863,0.725098192691803,0.005644440650939941,0.7192131280899048,0.7250004410743713,0.005787312984466553,0.005969405174255371,0.006210029125213623,-0.005779087543487549,-0.0058768391609191895,0.00019031763076782227,0.0003331899642944336,1.0,1.0,0.00019031763076782227,0.0003331899642944336,0.0003331899642944336,0.0,1.0,0.005,-0.0003095865249633789,0.7191199660301208,0.5412364457758801,0.0034197912968432424,14.618539795378808,1e-06,34.96790599822998,56.896484375,56.570502281188965,92.81920003890991,True,PASS,,0.9999988368607478
119,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.005892038345336914,-0.00579756498336792,-0.007511784588007039,-0.007449783667889614,-0.007449783667889614,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7815560698509216,0.7753391861915588,-0.006216883659362793,0.7814303040504456,0.7753240466117859,-0.006106257438659668,0.00576627254486084,0.005892038345336914,-0.005782425403594971,-0.00579756498336792,-1.615285873413086e-05,9.447336196899414e-05,1.0,1.0,-1.615285873413086e-05,9.447336196899414e-05,9.447336196899414e-05,0.0,1.0,0.005,-0.00011998414993286133,0.7813559174537659,0.4634253823036051,0.0034034661021100456,14.61865345537937,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.96067357063293,True,PASS,,0.9999986687601901
120,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.006765484809875488,-0.005800187587738037,-0.008681109346220538,-0.007124161394263993,-0.007124161394263993,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7760218381881714,0.8114029765129089,0.03538113832473755,0.7759562730789185,0.8112605810165405,0.03530430793762207,0.006699919700622559,0.006765484809875488,-0.005657792091369629,-0.005800187587738037,0.0010421276092529297,0.0009652972221374512,1.0,1.0,0.0010421276092529297,0.0009652972221374512,0.0009652972221374512,0.0,1.0,0.005,-0.0010591745376586914,0.7749698758125305,0.49596453368517074,0.0034196973231376796,14.618768414317262,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.95488667488098,True,PASS,,0.999998848074816
121,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.006264388561248779,-0.006218075752258301,-0.008548897617475465,-0.00841379324389028,-0.00841379324389028,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7296774387359619,0.7359020709991455,0.006224632263183594,0.7296437621116638,0.7359288930892944,0.006285130977630615,0.006230711936950684,0.006264388561248779,-0.0062448978424072266,-0.006218075752258301,-1.4185905456542969e-05,4.6312808990478516e-05,1.0,1.0,-1.4185905456542969e-05,4.6312808990478516e-05,4.6312808990478516e-05,0.0,1.0,0.005,-2.8908252716064453e-05,0.7296542525291443,0.5472591193578258,0.003433300353099102,14.618884720298311,1e-06,34.96790599822998,56.916015625,56.570502281188965,92.94604516029358,True,PASS,,0.999998830259906
122,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00647282600402832,-0.006151914596557617,-0.008962874627744987,-0.008452789171229933,-0.008452789171229933,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7189429402351379,0.7247236371040344,0.005780696868896484,0.7189503312110901,0.7247253656387329,0.005775034427642822,0.006480216979980469,0.00647282600402832,-0.0061536431312561035,-0.006151914596557617,0.00032657384872436523,0.0003209114074707031,1.0,1.0,0.00032657384872436523,0.0003209114074707031,0.0003209114074707031,0.0,1.0,0.005,-0.00028252601623535156,0.7186884880065918,0.550704800623856,0.0034390353429204624,14.619001869500927,1e-06,34.96790599822998,56.896484375,56.570502281188965,92.64287996292114,True,PASS,,0.9999988842877695
123,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.006314992904663086,-0.006263315677642822,-0.008053188033174554,-0.008050681626152214,-0.008050681626152214,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7811545729637146,0.7750011086463928,-0.006153464317321777,0.7810073494911194,0.774858295917511,-0.0061490535736083984,0.006167769432067871,0.006314992904663086,-0.006120502948760986,-0.006263315677642822,4.7266483306884766e-05,5.167722702026367e-05,1.0,1.0,4.7266483306884766e-05,5.167722702026367e-05,5.167722702026367e-05,0.0,1.0,0.005,-8.606910705566406e-05,0.7810884714126587,0.472236338944544,0.003422638528288704,14.619119357650607,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.81828141212463,True,PASS,,0.9999987582572838
124,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.007310986518859863,-0.00611567497253418,-0.009384362295141824,-0.00751312241174097,-0.00751312241174097,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7755461931228638,0.8110176920890808,0.03547149896621704,0.7754107713699341,0.8109450936317444,0.0355343222618103,0.007175564765930176,0.007310986518859863,-0.006043076515197754,-0.00611567497253418,0.0011324882507324219,0.0011953115463256836,1.0,1.0,0.0011324882507324219,0.0011953115463256836,0.0011953115463256836,0.0,1.0,0.005,-0.0010404586791992188,0.774600088596344,0.50502504276935,0.0034388477287625513,14.61923811196052,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.27950239181519,True,PASS,,0.9999989343986273
125,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.006814539432525635,-0.0067528486251831055,-0.009303181287542194,-0.009140721164364958,-0.009140721164364958,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7291772365570068,0.7354239225387573,0.006246685981750488,0.729093611240387,0.7353941202163696,0.006300508975982666,0.006730914115905762,0.006814539432525635,-0.00672304630279541,-0.0067528486251831055,7.867813110351562e-06,6.16908073425293e-05,1.0,1.0,7.867813110351562e-06,6.16908073425293e-05,6.16908073425293e-05,0.0,1.0,0.005,-4.965066909790039e-05,0.7291545867919922,0.5572845713237214,0.0034524059792185413,14.619358186739964,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.07744312286377,True,PASS,,0.9999989251000339
126,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.006908595561981201,-0.00672990083694458,-0.00956917752585724,-0.009250631859690077,-0.009250631859690077,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7186365723609924,0.7243916988372803,0.005755126476287842,0.7185145616531372,0.724147379398346,0.00563281774520874,0.0067865848541259766,0.006908595561981201,-0.006485581398010254,-0.00672990083694458,0.00030100345611572266,0.0001786947250366211,1.0,1.0,0.00030100345611572266,0.0001786947250366211,0.0001786947250366211,0.0,1.0,0.005,-0.0004042387008666992,0.7181535363197327,0.5607672810038661,0.003457662376492415,14.619479122093532,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.09237027168274,True,PASS,,0.9999989549792004
127,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.006714284420013428,-0.006722509860992432,-0.008564570691195145,-0.008643474265470389,-0.008643474265470389,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7807748913764954,0.7745965123176575,-0.006178379058837891,0.780608057975769,0.7743991017341614,-0.006208956241607666,0.006547451019287109,0.006714284420013428,-0.006525099277496338,-0.006722509860992432,2.2351741790771484e-05,-8.225440979003906e-06,1.0,1.0,2.2351741790771484e-05,-8.225440979003906e-06,-8.225440979003906e-06,0.0,1.0,0.005,-0.00016492605209350586,0.7805784344673157,0.4809304473649255,0.0034405893774212943,14.619600371942747,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.43591403961182,True,PASS,,0.9999988324005155
128,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.007517218589782715,-0.006480872631072998,-0.009650362595873964,-0.007963559700774865,-0.007963559700774865,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7751771807670593,0.8105533719062805,0.03537619113922119,0.7752045392990112,0.8105798959732056,0.035375356674194336,0.007544577121734619,0.007517218589782715,-0.006507396697998047,-0.006480872631072998,0.0010371804237365723,0.0010363459587097168,1.0,1.0,0.0010371804237365723,0.0010363459587097168,0.0010363459587097168,0.0,1.0,0.005,-0.001133263111114502,0.7740212082862854,0.5147776569043273,0.003456172630006054,14.619722826755458,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.32602953910828,True,PASS,,0.9999989637705797
129,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.007143735885620117,-0.00717008113861084,-0.009754797903558595,-0.009708241221145003,-0.009708241221145003,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7288718819618225,0.7350284457206726,0.006156563758850098,0.7287644147872925,0.7349768877029419,0.006212472915649414,0.007036268711090088,0.007143735885620117,-0.007118523120880127,-0.00717008113861084,-8.225440979003906e-05,-2.6345252990722656e-05,1.0,1.0,-8.225440979003906e-05,-2.6345252990722656e-05,-2.6345252990722656e-05,0.0,1.0,0.005,1.049041748046875e-05,0.7289058566093445,0.5675185835952429,0.0034698129186912217,14.619846669043246,1e-06,34.96790599822998,56.916015625,56.570502281188965,94.24668717384338,True,PASS,,0.9999989748644874
