subset,pair_id,backend,frame_indices,num_frames,winner_video,loser_video,winner_distance_to_reference,loser_distance_to_reference,vjepa_margin,token_relation_winner,token_relation_loser,token_relation_margin,status,error_reason,seconds
stratified100,v11_SYN_0434_01047_drop_orbit_left_72_seed40047_object_duplicate_or_fragment,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01047_drop_orbit_left_72_seed40047/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0434_01047_drop_orbit_left_72_seed40047_object_duplicate_or_fragment/loser_future.mp4,0.0,0.0005816221237182617,0.0005816221237182617,0.0,0.02466489188373089,0.02466489188373089,ok,,7.172
stratified100,v11_SYN_0406_01026_drop_orbit_left_72_seed40026_object_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01026_drop_orbit_left_72_seed40026/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0406_01026_drop_orbit_left_72_seed40026_object_identity_color_shift/loser_future.mp4,0.0,0.0018061399459838867,0.0018061399459838867,0.0,0.043228428810834885,0.043228428810834885,ok,,9.72
stratified100,v11_SYN_0419_01032_drop_orbit_left_72_seed40032_partial_freeze_foreground,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01032_drop_orbit_left_72_seed40032/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0419_01032_drop_orbit_left_72_seed40032_partial_freeze_foreground/loser_future.mp4,0.0,0.0006467103958129883,0.0006467103958129883,0.0,0.03223729133605957,0.03223729133605957,ok,,10.984
stratified100,v11_SYN_EXTRA_0158_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0158_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible/loser_future.mp4,0.0,0.000510871410369873,0.000510871410369873,0.0,0.021758703514933586,0.021758703514933586,ok,,8.751
stratified100,v11_SYN_0511_03437_roll_orbit_right_60_seed42437_roll_event_fragment_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03437_roll_orbit_right_60_seed42437/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0511_03437_roll_orbit_right_60_seed42437_roll_event_fragment_synthetic/loser_future.mp4,0.0,0.001552581787109375,0.001552581787109375,0.0,0.035299744457006454,0.035299744457006454,ok,,8.579
stratified100,v11_SYN_0432_01039_drop_orbit_left_72_seed40039_wrong_camera_motion_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01039_drop_orbit_left_72_seed40039/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0432_01039_drop_orbit_left_72_seed40039_wrong_camera_motion_visible/loser_future.mp4,0.0,0.0005317330360412598,0.0005317330360412598,0.0,0.024344222620129585,0.024344222620129585,ok,,9.704
stratified100,v11_SYN_0059_02276_collision_orbit_right_64_seed41276_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02276_collision_orbit_right_64_seed41276/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0059_02276_collision_orbit_right_64_seed41276_background_drift_visible/loser_future.mp4,0.0,0.0007508397102355957,0.0007508397102355957,0.0,0.029643861576914787,0.029643861576914787,ok,,7.304
stratified100,v11_SYN_0043_02259_collision_strafe_left_180_seed41259_collision_response_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02259_collision_strafe_left_180_seed41259/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0043_02259_collision_strafe_left_180_seed41259_collision_response_failure_synthetic/loser_future.mp4,0.0,0.0012004375457763672,0.0012004375457763672,0.0,0.035130929201841354,0.035130929201841354,ok,,7.854
stratified100,v11_SYN_0241_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04236_containment_orbit_left_44_seed43236/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0241_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic/loser_future.mp4,0.0,0.0011355876922607422,0.0011355876922607422,0.0,0.027010148391127586,0.027010148391127586,ok,,9.367
stratified100,v11_SYN_0409_01029_drop_orbit_left_72_seed40029_drop_motion_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01029_drop_orbit_left_72_seed40029/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0409_01029_drop_orbit_left_72_seed40029_drop_motion_failure_synthetic/loser_future.mp4,0.0,0.00044715404510498047,0.00044715404510498047,0.0,0.02315485291182995,0.02315485291182995,ok,,10.732
stratified100,v10_TypeM_007_02239_collision_strafe_left_180_seed41239_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_007_02239_collision_strafe_left_180_seed41239_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.0
s_pass4,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04228_containment_orbit_left_44_seed43228_M_C_camera_self_temporal_r4.mp4,0.0
s_pass4,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.0
s_pass4,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.0
s_pass4,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.0
rollout15,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/01014_drop_orbit_left_72_seed40014_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_002_03410_roll_orbit_right_60_seed42410,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03410_roll_orbit_right_60_seed42410_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_003_03418_roll_orbit_right_60_seed42418,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03418_roll_orbit_right_60_seed42418_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_004_04204_containment_orbit_left_44_seed43204,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04204_containment_orbit_left_44_seed43204_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_005_04209_containment_orbit_left_44_seed43209,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04209_containment_orbit_left_44_seed43209_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_006_04214_containment_orbit_left_44_seed43214,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04214_containment_orbit_left_44_seed43214_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04228_containment_orbit_left_44_seed43228_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_008_01029_drop_orbit_left_72_seed40029,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/01029_drop_orbit_left_72_seed40029_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_009_01032_drop_orbit_left_72_seed40032,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/01032_drop_orbit_left_72_seed40032_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_011_02276_collision_orbit_right_64_seed41276,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/02276_collision_orbit_right_64_seed41276_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_012_02284_collision_orbit_right_64_seed41284,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/02284_collision_orbit_right_64_seed41284_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_013_03435_roll_orbit_right_60_seed42435,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03435_roll_orbit_right_60_seed42435_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_014_03437_roll_orbit_right_60_seed42437,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03437_roll_orbit_right_60_seed42437_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_015_04248_containment_orbit_left_44_seed43248,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04248_containment_orbit_left_44_seed43248_M_C_camera_self_temporal_r4.mp4,0.0
rollout15,v6b_GT_C_016_04249_containment_orbit_left_44_seed43249,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04249_containment_orbit_left_44_seed43249_M_C_camera_self_temporal_r4.mp4,0.0
