model_key,checkpoint,sample_id,contact_sheet_path,source,exists,file_size_mb,resolution,notes
original_fast,baseline,02200_collision_orbit_right_64_seed41200,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_02200_collision_orbit_right_64_seed41200.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,02202_collision_orbit_right_64_seed41202,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_02202_collision_orbit_right_64_seed41202.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,02222_collision_orbit_right_64_seed41222,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_02222_collision_orbit_right_64_seed41222.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,02226_collision_orbit_right_64_seed41226,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_02226_collision_orbit_right_64_seed41226.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,04204_containment_orbit_left_44_seed43204,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_04204_containment_orbit_left_44_seed43204.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,04209_containment_orbit_left_44_seed43209,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_04209_containment_orbit_left_44_seed43209.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,04214_containment_orbit_left_44_seed43214,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_04214_containment_orbit_left_44_seed43214.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,04228_containment_orbit_left_44_seed43228,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_04228_containment_orbit_left_44_seed43228.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,01002_drop_orbit_left_72_seed40002,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_01002_drop_orbit_left_72_seed40002.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,01008_drop_orbit_left_72_seed40008,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_01008_drop_orbit_left_72_seed40008.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,01013_drop_orbit_left_72_seed40013,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_01013_drop_orbit_left_72_seed40013.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,01014_drop_orbit_left_72_seed40014,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_01014_drop_orbit_left_72_seed40014.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,03409_roll_orbit_right_60_seed42409,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_03409_roll_orbit_right_60_seed42409.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,03410_roll_orbit_right_60_seed42410,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_03410_roll_orbit_right_60_seed42410.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,03413_roll_orbit_right_60_seed42413,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_03413_roll_orbit_right_60_seed42413.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
original_fast,baseline,03418_roll_orbit_right_60_seed42418,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/original_fast/contact_sheets/original_fast_03418_roll_orbit_right_60_seed42418.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,02200_collision_orbit_right_64_seed41200,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_02200_collision_orbit_right_64_seed41200.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,02202_collision_orbit_right_64_seed41202,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_02202_collision_orbit_right_64_seed41202.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,02222_collision_orbit_right_64_seed41222,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_02222_collision_orbit_right_64_seed41222.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,02226_collision_orbit_right_64_seed41226,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_02226_collision_orbit_right_64_seed41226.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,04204_containment_orbit_left_44_seed43204,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_04204_containment_orbit_left_44_seed43204.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,04209_containment_orbit_left_44_seed43209,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_04209_containment_orbit_left_44_seed43209.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,04214_containment_orbit_left_44_seed43214,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_04214_containment_orbit_left_44_seed43214.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,04228_containment_orbit_left_44_seed43228,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_04228_containment_orbit_left_44_seed43228.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,01002_drop_orbit_left_72_seed40002,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_01002_drop_orbit_left_72_seed40002.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,01008_drop_orbit_left_72_seed40008,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_01008_drop_orbit_left_72_seed40008.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,01013_drop_orbit_left_72_seed40013,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_01013_drop_orbit_left_72_seed40013.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,01014_drop_orbit_left_72_seed40014,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_01014_drop_orbit_left_72_seed40014.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,03409_roll_orbit_right_60_seed42409,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_03409_roll_orbit_right_60_seed42409.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,03410_roll_orbit_right_60_seed42410,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_03410_roll_orbit_right_60_seed42410.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,03413_roll_orbit_right_60_seed42413,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_03413_roll_orbit_right_60_seed42413.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
A_camera_r4,step050,03418_roll_orbit_right_60_seed42418,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step050/contact_sheets/A_step050_03418_roll_orbit_right_60_seed42418.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,02200_collision_orbit_right_64_seed41200,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_02200_collision_orbit_right_64_seed41200.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,02202_collision_orbit_right_64_seed41202,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_02202_collision_orbit_right_64_seed41202.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,02222_collision_orbit_right_64_seed41222,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_02222_collision_orbit_right_64_seed41222.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,02226_collision_orbit_right_64_seed41226,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_02226_collision_orbit_right_64_seed41226.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,04204_containment_orbit_left_44_seed43204,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_04204_containment_orbit_left_44_seed43204.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,04209_containment_orbit_left_44_seed43209,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_04209_containment_orbit_left_44_seed43209.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,04214_containment_orbit_left_44_seed43214,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_04214_containment_orbit_left_44_seed43214.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,04228_containment_orbit_left_44_seed43228,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_04228_containment_orbit_left_44_seed43228.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,01002_drop_orbit_left_72_seed40002,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_01002_drop_orbit_left_72_seed40002.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,01008_drop_orbit_left_72_seed40008,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_01008_drop_orbit_left_72_seed40008.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,01013_drop_orbit_left_72_seed40013,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_01013_drop_orbit_left_72_seed40013.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,01014_drop_orbit_left_72_seed40014,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_01014_drop_orbit_left_72_seed40014.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,03409_roll_orbit_right_60_seed42409,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_03409_roll_orbit_right_60_seed42409.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,03410_roll_orbit_right_60_seed42410,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_03410_roll_orbit_right_60_seed42410.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,03413_roll_orbit_right_60_seed42413,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_03413_roll_orbit_right_60_seed42413.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
B_camera_r8,step050,03418_roll_orbit_right_60_seed42418,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step050/contact_sheets/B_step050_03418_roll_orbit_right_60_seed42418.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step050,02200_collision_orbit_right_64_seed41200,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_02200_collision_orbit_right_64_seed41200.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
C_camera_self_temporal_r4,step050,02202_collision_orbit_right_64_seed41202,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_02202_collision_orbit_right_64_seed41202.jpg,video_audit_contact_sheet,recorded_in_existing_video_audit,not_reprobed_this_round_io_budget,not_reprobed_this_round_io_budget,
