base_pair_id,candidate_pair_id,pair_type,corruption_type,severity,strength,reward_winner,reward_loser,reward_margin,sharpness_ratio,psnr_future,ssim_future_proxy,lpips_future,fvd,vbench,hardness,medium_hard,reasons,subreward_alignment,written_reason,margin_bg,margin_cam,margin_fg,margin_phys,margin_reobs,margin_quality,margin_freeze,margin_blur
protocol_v3_A_020_030_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,protocol_v4_TypeAplus_020_s1_weak_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s1_weak,0.55,1.0,0.9148355818137307,0.0851644181862693,0.9068643434096153,30.907885229942124,0.9912643455352674,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,wrong_camera_motion_local severity s1_weak: rejected by TOO_SUBTLE.,0.08799999999999997,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.0931356565903847
protocol_v3_A_020_030_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,protocol_v4_TypeAplus_020_s2_medium_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s2_medium,0.85,1.0,0.8911889825505576,0.10881101744944244,0.9088276808364313,30.518242000399546,0.9907001175504953,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,wrong_camera_motion_local severity s2_medium: rejected by TOO_SUBTLE.,0.136,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09117231916356872
protocol_v3_A_020_030_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,protocol_v4_TypeAplus_020_s3_strong_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s3_strong,1.1,1.0,0.8708856328099411,0.12911436719005887,0.9071424044996734,30.25506380310749,0.9903419000531486,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,wrong_camera_motion_local severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.17600000000000005,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09285759550032657
protocol_v3_A_020_030_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,protocol_v4_TypeAplus_020_s4_strong_pass_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s4_strong_pass,1.65,1.0,0.8262885629074445,0.17371143709255554,0.9038253494858021,29.56603046986507,0.9890526708458687,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,wrong_camera_motion_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.264,0.561,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09617465051419793
protocol_v3_A_021_031_02222_collision_orbit_right_64_seed41222_object_deformation_local,protocol_v4_TypeAplus_021_s1_weak_object_deformation_local,TypeA_plus,object_deformation_local,s1_weak,0.55,1.0,0.9351457312803216,0.06485426871967837,0.9570318404462318,48.58565357922898,0.999823835477949,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_deformation_local severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.040000000000000036,0.0,0.042968159553768204
protocol_v3_A_021_031_02222_collision_orbit_right_64_seed41222_object_deformation_local,protocol_v4_TypeAplus_021_s2_medium_object_deformation_local,TypeA_plus,object_deformation_local,s2_medium,0.85,1.0,0.9144299940832389,0.08557000591676112,0.9542777449068828,48.439157094118286,0.9998237140459985,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_deformation_local severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.0595,0.0,0.045722255093117226
protocol_v3_A_021_031_02222_collision_orbit_right_64_seed41222_object_deformation_local,protocol_v4_TypeAplus_021_s3_strong_object_deformation_local,TypeA_plus,object_deformation_local,s3_strong,1.1,1.0,0.8973977373291593,0.10260226267084072,0.9546540962731076,48.56189662535096,0.9998245266459709,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_deformation_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.07699999999999996,0.0,0.0453459037268924
protocol_v3_A_021_031_02222_collision_orbit_right_64_seed41222_object_deformation_local,protocol_v4_TypeAplus_021_s4_strong_pass_object_deformation_local,TypeA_plus,object_deformation_local,s4_strong_pass,1.65,1.0,0.8593979092821107,0.14060209071788932,0.952543940456171,48.31932330381795,0.9998156985287916,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,object_deformation_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.561,0.030000000000000027,0.030000000000000027,0.11550000000000005,0.0,0.04745605954382903
protocol_v3_A_022_032_02222_collision_orbit_right_64_seed41222_object_identity_change_local,protocol_v4_TypeAplus_022_s1_weak_object_identity_change_local,TypeA_plus,object_identity_change_local,s1_weak,0.55,1.0,0.9405063328555009,0.05949366714449911,0.9868129603083386,38.23367101843934,0.9998690363285578,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.040000000000000036,0.0,0.01318703969166135
protocol_v3_A_022_032_02222_collision_orbit_right_64_seed41222_object_identity_change_local,protocol_v4_TypeAplus_022_s2_medium_object_identity_change_local,TypeA_plus,object_identity_change_local,s2_medium,0.85,1.0,0.9205148492426612,0.07948515075733875,0.9880824957925625,34.588776725764625,0.999826339260195,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.0595,0.0,0.011917504207437535
protocol_v3_A_022_032_02222_collision_orbit_right_64_seed41222_object_identity_change_local,protocol_v4_TypeAplus_022_s3_strong_object_identity_change_local,TypeA_plus,object_identity_change_local,s3_strong,1.1,1.0,0.9033545623164352,0.09664543768356482,0.9877475684246406,32.39380982144108,0.9997756758519167,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.07699999999999996,0.0,0.01225243157535938
protocol_v3_A_022_032_02222_collision_orbit_right_64_seed41222_object_identity_change_local,protocol_v4_TypeAplus_022_s4_strong_pass_object_identity_change_local,TypeA_plus,object_identity_change_local,s4_strong_pass,1.65,1.0,0.8655198119043632,0.13448018809563678,0.9865545105797959,29.03937357180952,0.9995890789258184,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,object_identity_change_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.561,0.030000000000000027,0.030000000000000027,0.11550000000000005,0.0,0.013445489420204071
protocol_v3_A_023_033_02222_collision_orbit_right_64_seed41222_reobserve_mismatch_local,protocol_v4_TypeAplus_023_s1_weak_reobserve_mismatch_local,TypeA_plus,reobserve_mismatch_local,s1_weak,0.55,1.0,0.9343807458721087,0.06561925412789127,0.9980041437339365,71.8397443993784,0.9995971032300485,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,reobserve_mismatch_local severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.030000000000000027,0.18700000000000006,0.050000000000000044,0.0,0.001995856266063467
protocol_v3_A_023_033_02222_collision_orbit_right_64_seed41222_reobserve_mismatch_local,protocol_v4_TypeAplus_023_s2_medium_reobserve_mismatch_local,TypeA_plus,reobserve_mismatch_local,s2_medium,0.85,1.0,0.9054730468384683,0.0945269531615317,0.959405815769269,69.88477023301131,0.9990095609565501,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,reobserve_mismatch_local severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.136,0.030000000000000027,0.28900000000000003,0.050000000000000044,0.0,0.04059418423073102
protocol_v3_A_023_033_02222_collision_orbit_right_64_seed41222_reobserve_mismatch_local,protocol_v4_TypeAplus_023_s3_strong_reobserve_mismatch_local,TypeA_plus,reobserve_mismatch_local,s3_strong,1.1,1.0,0.8871730468384683,0.11282695316153168,0.959405815769269,69.11149055255899,0.9988494044073248,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,reobserve_mismatch_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.030000000000000027,0.3740000000000001,0.050000000000000044,0.0,0.04059418423073102
protocol_v3_A_023_033_02222_collision_orbit_right_64_seed41222_reobserve_mismatch_local,protocol_v4_TypeAplus_023_s4_strong_pass_reobserve_mismatch_local,TypeA_plus,reobserve_mismatch_local,s4_strong_pass,1.65,1.0,0.8458764142826745,0.15412358571732554,0.953646746014858,67.68682485556576,0.9984759372832521,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,reobserve_mismatch_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.264,0.030000000000000027,0.561,0.050000000000000044,0.0,0.04635325398514201
protocol_v3_A_024_034_02226_collision_orbit_right_64_seed41226_partial_freeze,protocol_v4_TypeAplus_024_s1_weak_partial_freeze,TypeA_plus,partial_freeze,s1_weak,0.55,1.0,0.9343196414444945,0.06568035855550547,0.9626646746916365,54.17141861238562,0.9971546488986278,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.030000000000000027,0.050000000000000044,0.12100000000000001,0.037335325308363476
protocol_v3_A_024_034_02226_collision_orbit_right_64_seed41226_partial_freeze,protocol_v4_TypeAplus_024_s2_medium_partial_freeze,TypeA_plus,partial_freeze,s2_medium,0.85,1.0,0.9178527525581243,0.08214724744187574,0.9631819586562462,53.47246393166978,0.9964082356723873,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.136,0.030000000000000027,0.050000000000000044,0.187,0.03681804134375377
protocol_v3_A_024_034_02226_collision_orbit_right_64_seed41226_partial_freeze,protocol_v4_TypeAplus_024_s3_strong_partial_freeze,TypeA_plus,partial_freeze,s3_strong,1.1,1.0,0.9043124276459241,0.09568757235407588,0.9646245980329108,52.97621014712472,0.9957565694228143,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.030000000000000027,0.050000000000000044,0.24200000000000002,0.035375401967089215
protocol_v3_A_024_034_02226_collision_orbit_right_64_seed41226_partial_freeze,protocol_v4_TypeAplus_024_s4_strong_pass_partial_freeze,TypeA_plus,partial_freeze,s4_strong_pass,1.65,1.0,0.875193924829928,0.12480607517007203,0.9715218046107111,51.983736606241806,0.9940886222324762,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,partial_freeze severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.264,0.030000000000000027,0.050000000000000044,0.363,0.028478195389288863
protocol_v3_A_025_037_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,protocol_v4_TypeAplus_025_s1_weak_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s1_weak,0.55,1.0,0.9145064109314469,0.08549358906855309,0.9050356162858165,30.426002817494513,0.9904939213409751,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,wrong_camera_motion_local severity s1_weak: rejected by TOO_SUBTLE.,0.08799999999999997,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09496438371418348
protocol_v3_A_025_037_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,protocol_v4_TypeAplus_025_s2_medium_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s2_medium,0.85,1.0,0.8903809779267975,0.10961902207320251,0.9043387662599863,30.36597855650932,0.9904230558952829,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,wrong_camera_motion_local severity s2_medium: rejected by TOO_SUBTLE.,0.136,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09566123374001367
protocol_v3_A_025_037_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,protocol_v4_TypeAplus_025_s3_strong_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s3_strong,1.1,1.0,0.8696624786478038,0.13033752135219623,0.9003471035989102,30.101799709425237,0.9897992302663654,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,wrong_camera_motion_local severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.17600000000000005,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09965289640108976
protocol_v3_A_025_037_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,protocol_v4_TypeAplus_025_s4_strong_pass_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s4_strong_pass,1.65,1.0,0.8251825577947576,0.17481744220524242,0.8976808766375414,29.722366856758224,0.9888618165540285,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,wrong_camera_motion_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.264,0.561,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.10231912336245863
protocol_v3_A_026_038_02226_collision_orbit_right_64_seed41226_object_deformation_local,protocol_v4_TypeAplus_026_s1_weak_object_deformation_local,TypeA_plus,object_deformation_local,s1_weak,0.55,1.0,0.9332766190186365,0.06672338098136354,0.9466478834368693,47.33246973397713,0.9998022056116245,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_deformation_local severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.040000000000000036,0.0,0.05335211656313066
protocol_v3_A_026_038_02226_collision_orbit_right_64_seed41226_object_deformation_local,protocol_v4_TypeAplus_026_s2_medium_object_deformation_local,TypeA_plus,object_deformation_local,s2_medium,0.85,1.0,0.9129916649915699,0.08700833500843008,0.9462870277309436,47.39895717304612,0.9998056921839147,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_deformation_local severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.0595,0.0,0.05371297226905636
protocol_v3_A_026_038_02226_collision_orbit_right_64_seed41226_object_deformation_local,protocol_v4_TypeAplus_026_s3_strong_object_deformation_local,TypeA_plus,object_deformation_local,s3_strong,1.1,1.0,0.8954007163380097,0.10459928366199034,0.9435595352111653,47.00837209700093,0.999786746626967,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_deformation_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.07699999999999996,0.0,0.05644046478883469
protocol_v3_A_026_038_02226_collision_orbit_right_64_seed41226_object_deformation_local,protocol_v4_TypeAplus_026_s4_strong_pass_object_deformation_local,TypeA_plus,object_deformation_local,s4_strong_pass,1.65,1.0,0.8574662500981267,0.14253374990187329,0.9418125005451485,46.74804194355521,0.9997752364314499,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,object_deformation_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.561,0.030000000000000027,0.030000000000000027,0.11550000000000005,0.0,0.058187499454851466
protocol_v3_A_027_039_02226_collision_orbit_right_64_seed41226_object_identity_change_local,protocol_v4_TypeAplus_027_s1_weak_object_identity_change_local,TypeA_plus,object_identity_change_local,s1_weak,0.55,1.0,0.93670945204095,0.06329054795904998,0.9657191780052781,40.81020346066453,0.9998566298421396,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.040000000000000036,0.0,0.03428082199472193
protocol_v3_A_027_039_02226_collision_orbit_right_64_seed41226_object_identity_change_local,protocol_v4_TypeAplus_027_s2_medium_object_identity_change_local,TypeA_plus,object_identity_change_local,s2_medium,0.85,1.0,0.9162289026262556,0.08377109737374444,0.9642716812569749,37.32979638027088,0.9998020234728202,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.0595,0.0,0.03572831874302507
protocol_v3_A_027_039_02226_collision_orbit_right_64_seed41226_object_identity_change_local,protocol_v4_TypeAplus_027_s3_strong_object_identity_change_local,TypeA_plus,object_identity_change_local,s3_strong,1.1,1.0,0.8990582325695959,0.10094176743040406,0.9638790698310893,35.20485006762499,0.9997514171191316,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.07699999999999996,0.0,0.036120930168910714
protocol_v3_A_027_039_02226_collision_orbit_right_64_seed41226_object_identity_change_local,protocol_v4_TypeAplus_027_s4_strong_pass_object_identity_change_local,TypeA_plus,object_identity_change_local,s4_strong_pass,1.65,1.0,0.8609869858781581,0.13901301412184186,0.9613721437675457,31.788912877512907,0.9995943524659257,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,object_identity_change_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.561,0.030000000000000027,0.030000000000000027,0.11550000000000005,0.0,0.03862785623245435
protocol_v3_A_028_041_02226_collision_orbit_right_64_seed41226_partial_freeze,protocol_v4_TypeAplus_028_s1_weak_partial_freeze,TypeA_plus,partial_freeze,s1_weak,0.55,1.0,0.9343196414444945,0.06568035855550547,0.9626646746916365,54.17141861238562,0.9971546488986278,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.030000000000000027,0.050000000000000044,0.12100000000000001,0.037335325308363476
protocol_v3_A_028_041_02226_collision_orbit_right_64_seed41226_partial_freeze,protocol_v4_TypeAplus_028_s2_medium_partial_freeze,TypeA_plus,partial_freeze,s2_medium,0.85,1.0,0.9178527525581243,0.08214724744187574,0.9631819586562462,53.47246393166978,0.9964082356723873,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.136,0.030000000000000027,0.050000000000000044,0.187,0.03681804134375377
protocol_v3_A_028_041_02226_collision_orbit_right_64_seed41226_partial_freeze,protocol_v4_TypeAplus_028_s3_strong_partial_freeze,TypeA_plus,partial_freeze,s3_strong,1.1,1.0,0.9043124276459241,0.09568757235407588,0.9646245980329108,52.97621014712472,0.9957565694228143,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.030000000000000027,0.050000000000000044,0.24200000000000002,0.035375401967089215
protocol_v3_A_028_041_02226_collision_orbit_right_64_seed41226_partial_freeze,protocol_v4_TypeAplus_028_s4_strong_pass_partial_freeze,TypeA_plus,partial_freeze,s4_strong_pass,1.65,1.0,0.875193924829928,0.12480607517007203,0.9715218046107111,51.983736606241806,0.9940886222324762,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,partial_freeze severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.264,0.030000000000000027,0.050000000000000044,0.363,0.028478195389288863
protocol_v3_A_029_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,protocol_v4_TypeAplus_029_s1_weak_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s1_weak,0.55,1.0,0.9223328017324836,0.07766719826751645,0.965960009624908,67.85731359617964,0.9988638058059424,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,physical_event_local_failure severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.18700000000000006,0.030000000000000027,0.050000000000000044,0.0,0.03403999037509198
protocol_v3_A_029_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,protocol_v4_TypeAplus_029_s2_medium_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s2_medium,0.85,1.0,0.8966680571949766,0.10333194280502345,0.968044762194314,67.52627505261822,0.9986409367544395,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,physical_event_local_failure severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.136,0.28900000000000003,0.030000000000000027,0.050000000000000044,0.0,0.03195523780568599
protocol_v3_A_029_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,protocol_v4_TypeAplus_029_s3_strong_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s3_strong,1.1,1.0,0.8750573137491768,0.12494268625082317,0.9685406319398718,67.40076453433653,0.998542660390868,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,physical_event_local_failure severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.3740000000000001,0.030000000000000027,0.050000000000000044,0.0,0.03145936806012817
protocol_v3_A_029_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,protocol_v4_TypeAplus_029_s4_strong_pass_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s4_strong_pass,1.65,1.0,0.82750784180136,0.17249215819864006,0.9695991211186663,67.11462735057742,0.9982888050087856,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,physical_event_local_failure severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.264,0.561,0.030000000000000027,0.050000000000000044,0.0,0.030400878881333693
protocol_v3_A_030_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,protocol_v4_TypeAplus_030_s1_weak_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s1_weak,0.55,1.0,0.9145064109314469,0.08549358906855309,0.9050356162858165,30.426002817494513,0.9904939213409751,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,wrong_camera_motion_local severity s1_weak: rejected by TOO_SUBTLE.,0.08799999999999997,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09496438371418348
